Dataset,Code,Project,owner,project,sha-p,sha,sha-reg,sha-reg-p
VULAS,CVE-2018-1320,https://github.com/apache/thrift,apache,thrift,9e0c9272140ea91ea4b3f042d207acbbaa15c093,d973409661f820d80d72c0034d06a12348c8705e,5c819c084c09faace575f3889869a8a0b0dd7c95,cbf4d5d7d26d30440e7c0612dbefd5133fd35b16
VULAS,CVE-2017-1000398,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,09d60462b9edf775f08568601bb3e2cfd8075368,da06fd471cea79123821c778228eeb08e1cedcc7,b6d700e5a41d2bb83fc40708afb3953fc21208f5,3bbbe2db22389a296567c8072ae549d4fc6ca601
VULAS,CVE-2018-17192,https://github.com/apache/nifi,apache,nifi,275b8cbf231f2c41aa2d79d69d8abf6dbaabd278,dbf259508c2b8e176d8cb837177aaadbf44f0670,57b5d589ad2c55394c2c96f53efd7e55a0e8c187,d76fe229bb9eeead9a9daa541141588ab8b5d13a
VULAS,JAVAMELODY-631,https://github.com/javamelody/javamelody,javamelody,javamelody,3589fb58b320f7d3999d8be8cad0c6cae69178da,dd8816863d8d943f819a3fa797c349236e7546d4,2ef68c5d63032ff9a354ef11226f5f8ddb23c431,21b0559e4d7dd1ea4d5e932fdb02e84a660d2557
VULAS,CVE-2015-5531,https://github.com/elastic/elasticsearch,elastic,elasticsearch,7a264c48c1b40519ce29d62c5e8290d615bd7751,df1427a2935237fb61fc641984f9c76478627fec,53462f6499617c6152718a5b7b2e618a8d093dba,f761a0e0e47b1d8787b2c537253394dd8a807673
VULAS,CVE-2018-20227,https://github.com/eclipse/rdf4j,eclipse,rdf4j,f63510ba14910fee4a5489f584fd2fd2da5b42e5,df15a4d7a8f2789c043b27c9eafe1b30316cfa79,9ff015c19a1c7b20f338c3fe6f90b1e9cc8d59e8,35b72cb9069f3ae039995940137b8da2fa51b34c
VULAS,CVE-2013-7397,https://github.com/AsyncHttpClient/async-http-client,AsyncHttpClient,async-http-client,e5e6489941e222d4b510ba09ce7b53e9eed02601,df6ed70e86c8fc340ed75563e016c8baa94d7e72,d6e5c1589bf1d0ecfd5301a056004c1f9357add7,221df62e719aa25e9bc800dd93f644b059b8fd05
VULAS,CVE-2018-1000407,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,517da6ed389f0a606dd9bb8595bc79fc93f4331c,df87e12ddcfeafdba6e0de0e07b3e21f8473ece6,5dccbc6277844c41ef0409c968e0d17745830ed7,f7e9c13401801178544ef9f2044b7bbeee6f87ca
VULAS,CVE-2015-5347,https://github.com/apache/wicket,apache,wicket,497a5d629b609d2e6039b2df6c35bc1035077984,dffba2ce410ec7e917ad350d3528af4df67bc348,1287d2658e21b52d65a1b0bc2af438e91b3c8b3d,a11560589a13d743b82e127a8c0277f38a3ad20d
VULAS,CVE-2018-1000548,https://github.com/umlet/umlet,umlet,umlet,66984741d0ca00d8c94d5329c9344157b51bc380,e1c4cc6ae692cc8d1c367460dbf79343e996f9bd,07ea12d786777c2009ca1a5485ad87794a859bda,f65b1e475c692d39a6aefbc749641e2599a04c7d
VULAS,CVE-2018-19859,https://github.com/OpenRefine/OpenRefine,OpenRefine,OpenRefine,de86a162fa639af34f5f17e0ed840bd5d9ef4c9b,e243e73e4064de87a913946bd320fbbe246da656,de3d01b2fbaf7571a4efdfd9158b78ab970a4622,818af5d96c8afde810721f781db135130145051b
VULAS,CVE-2013-2185,https://github.com/apache/tomcat,apache,tomcat,a5f369ad9fb32ecf8430cc28c91eb9f4dab6af76,e246e5fc13307da0a5d3bbf860d64d97be1c40f8,0d8318f2392f06b36f854f0b313553ba15e9eb9c,d48f5bee011eb69b5a5d4de9ed0058463edb6186
VULAS,CVE-2018-1999044,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,8697bdff0342421e22230028d84aaa265719e86c,e5046911c57e60a1d6d8aca9b21bd9093b0f3763,69ff77d43c0c9c4d2ad76aafb2eb811ecc7e1bd2,46e3a5c56f67c10522a94d657e4f943ec6e5e28e
VULAS,CVE-2014-3579,https://github.com/apache/activemq-apollo,apache,activemq-apollo,e29cfd509d8c5f871b140b1392797f7f39568cd1,e5647554e6801a522c508a8eb457979a9af8c398,ac91c1368b461b9bf44f01e5ac326e7cfdc7601b,5838e282cb451f6f0551514b7b3ec57896ab08ba
VULAS,CVE-2017-13309,https://github.com/google/conscrypt,google,conscrypt,4e3eee474dc9ad633e4f5dd21142f4da0eeeb866,e56958e7dea05c1784317f139e2216e2e707d391,57f8abb4fa8d2c6cbe15befa962a84ce88920ba0,aa8e9d4dab490f4940cec9c6c50ecc2516b06d43
VULAS,CVE-2018-1000632,https://github.com/dom4j/dom4j,dom4j,dom4j,565f4f4a400216ed763760eb8ec803c79fbc830b,e598eb43d418744c4dbf62f647dd2381c9ce9387,33031a33c54ffea75b61e19077c299063f6444f5,35cdd11c314ed45b1175a6f882faa731821afb56
VULAS,CVE-2018-17193,https://github.com/apache/nifi,apache,nifi,9742dd2fac42d4afb8b1e009535ed50c02373493,e62aa0252dfcf34dff0c3a9c51265b1d0f9dfc9f,423b333b7128db987bac86c3104546468beea852,bbbc77707f324670de63730e39804c2196178b16
VULAS,CVE-2018-8032,https://github.com/apache/axis1-java,tqrg-bot,axis1-java,beeaefaf0be6fdfac60faac0a851e51f348fd210,e7ce8a92bc02be54da102efb64c99aeee21a2106,1c7ab7a130f0e25778142e7b3b5619ee649865a4,64e2959bbe510b4915c2a19f79fe1456021115fc
VULAS,CVE-2017-14063,https://github.com/AsyncHttpClient/async-http-client,AsyncHttpClient,async-http-client,62b5a1d2307dc9be5734a9e7adb43471a1a972e2,eb9e3347e45319be494db24d285a2aee4396f5d3,ee371ed1399f372e8168d5c2aeef49f3a2104095,69a4c71cd73c76b385a12724a549e4688125d108
VULAS,CVE-2017-15717,https://github.com/apache/sling-org-apache-sling-xss,apache,sling-org-apache-sling-xss,11011d55eb929415b781c1bd79a11bb8d0f599e8,ec6764d165abc4df8cffd8439761bb2228887db9,d023a5d370c22867263742394f1d4e06964ada6b,d826d17cae265c6143d7cf67ea78317fcce97e36
VULAS,CVE-2018-8037,https://github.com/apache/tomcat,apache,tomcat,332877b4a6bc1d6fff287bc380111db28cea3030,ed4b9d791f9470e4c3de691dd0153a9ce431701b,348ba19db44bdf309345d9a98a3b4a9462c65e41,f90403b9f8f74d1c48fd64667e0eab4b2be42725
VULAS,CVE-2016-1181,https://github.com/kawasima/struts1-forever,kawasima,struts1-forever,fdd9eb8f94ca75eb9effac9602b9d4ee0cb904b5,eda3a79907ed8fcb0387a0496d0cb14332f250e8,9dcfc0bcc45c7b642f56ceca66e73d1b9c741be9,2d73882ac57eb273feb1f4aa692bd1655912bff9
VULAS,CVE-2013-1777,https://github.com/apache/geronimo,apache,geronimo,67b5e07bf00e01e690e825ee5674666e85e7e204,ee031c5e62b0d358250d06c2aa6722518579a6c5,ff8e95aa5877cd990c0464b36ea85a0821293505,efcd3e07390213364732b185f1ceef0ef8c15484
VULAS,CVE-2016-7051,https://github.com/FasterXML/jackson-dataformat-xml,FasterXML,jackson-dataformat-xml,48759e9822db9d7cbdf69faf519836e4c92ab5b1,eeff2c312e9d4caa8c9f27b8f740c7529d00524a,2ab0ce5178ffbb836ea57a4a558b0ab1a4754ea7,7df1d649cbcc2a6c7650c7f301c54fb138f66883
VULAS,CVE-2018-15531,https://github.com/javamelody/javamelody,javamelody,javamelody,00dd8d51a6483cb3a5b4c8ae9c24197028401c58,ef111822562d0b9365bd3e671a75b65bd0613353,41e5adca9e421f3b5ab4d961b1ebfa6feee77a97,3863b31a86c0df04f4063615f72fc6117aecf909
VULAS,CVE-2018-1256,https://github.com/pivotal-cf/spring-cloud-sso-connector,pivotal-cf,spring-cloud-sso-connector,9531430217eb95f9c70e1728d0213b605ffbaa2c,ef647a2acf2363c6018e8543d665ac8862593372,e067f7e43e6fa6a3430294eaa4485259707f2df5,ef647a2acf2363c6018e8543d665ac8862593372
VULAS,CVE-2018-1999045,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,e5046911c57e60a1d6d8aca9b21bd9093b0f3763,ef9583a24abc4de157e1570cb32d7a273d327f36,04a2d31ca955c92c3604ca75f79507829f5c5a7a,4f89f013eadafc05b24c473494800d9530308505
VULAS,CVE-2018-11784,https://github.com/apache/tomcat,apache,tomcat,94155efccd19fc3338433c63cfa5430e2d1ae00a,efb860b3ff8ebcf606199b8d0d432f76898040da,30261543ba90dc395b66ea99d0be2d214294b322,6ca674eb841973bc46d682ed480643c08650b622
VULAS,CVE-2016-2192,https://github.com/tada/pljava,tada,pljava,a27f51704c019880178af9776e76810cf9d82b5c,f0a41359ede67335c5ef3fe73a9f10da96d71760,cf688f8e55d51928edaff339ac5b92d0fd46b388,b284fbfe4d8d382e04966898eaceead4b2f83c57
VULAS,CVE-2016-3720,https://github.com/FasterXML/jackson-dataformat-xml,FasterXML,jackson-dataformat-xml,c2ccf8d4eb1c9ae3372dd0e689c4fe34a8c65a00,f0f19a4c924d9db9a1e2830434061c8640092cc0,1168747f356ace4690cd2e848eeb46d7b14b17ce,3f5386faef5d00e799394c48216a5f7d971017f6
VULAS,CVE-2014-3678,https://github.com/jenkinsci/monitoring-plugin,jenkinsci,monitoring-plugin,f574a976b9cb4c3aad7f8af5e7f1eaa12f6bd548,f0f6aeef2032696c97d4b015dd51fa2b841b0473,b2968390593c6f879eb61ee07dc73a22d1ab0e76,6058f9eea9d2d8696dd6af1451bb7d422df38983
VULAS,CVE-2016-3081,https://github.com/apache/struts,apache,struts,016b8eedd5ca47fce95e2a16069e640e3842906d,f238cf4f1091be19fbcfd086b042c86a1bcaa7fc,2ed83ba79c1e18b594830d62ccc044fbdf889c76,52702911017a5f2bb7cda4a6a811f2d1bb95c916
VULAS,CVE-2017-2638,https://github.com/infinispan/infinispan,infinispan,infinispan,f727ba69f26e068801b7811cab3a307f9578d9bc,f2d54c4ecb75c7264d4160ca7c461135712201a9,3acc5cae0a500682510247e48ea33f057efad5c1,ed8048a0b783a7c1c5bb8fe6ee08219b4e982dce
VULAS,CVE-2017-5929,https://github.com/qos-ch/logback,qos-ch,logback,909afb9d677cbe35c5f92c4f802e6d6c30f85da3,f46044b805bca91efe5fd6afe52257cd02f775f8,21467c6d8f32ea1223cd43bbdc918ce27e82075a,4d705d9045b4df494b358984d326efb2ee9d6bd0
VULAS,CVE-2012-6119,https://github.com/candlepin/candlepin,candlepin,candlepin,9cd5d7020f813b4f12c672ed075c4d6c63e49a70,f4d93230e58b969c506b4c9778e04482a059b08c,640a884f31334d704f3d7cb894f43675c1b7f62b,41f117ab0996ff98f1f6edf56cbacdeb300a3bb3
VULAS,CVE-2018-1000109,https://github.com/jenkinsci/google-play-android-publisher-plugin,jenkinsci,google-play-android-publisher-plugin,ca8abcc23c29625996c70fa7e53eb69dafa9f527,f81b058289caf3332ae40d599a36a3665b1fa13c,3ecbd5750f29a617641c7089591bf088d985ecde,a96e24715fae32b1b8f5f4349d97e06975ed1efd
VULAS,CVE-2018-1000008,https://github.com/jenkinsci/pmd-plugin,jenkinsci,pmd-plugin,4443efe03bbc96a910bde544c462b2eb1b547dbb,f88399a021c22e30cb8fbac5200471d69f1b6224,20b2408a26e8c904f3e7c93abaea7103469260fd,6762386cd9ae6e9871be146f4190d7da873d8b06
VULAS,CVE-2018-1259,https://github.com/SvenEwald/xmlbeam,SvenEwald,xmlbeam,e570eadb1526f0ccb764f3783d74c8f21b2691b2,f8e943f44961c14cf1316deb56280f7878702ee1,a4a22abd4e417d94a587c37e39173152f1c06e87,bb279c0686ac94de0c62a5b84dca5bf7fba81437
VULAS,CVE-2014-0109,https://github.com/apache/cxf,apache,cxf,3158ccb445fbec6ca408c22b4e32ab054ab792b4,f8ed98e684c1a67a77ae8726db05a04a4978a445,6d781100b4a49b64c56f266e98da7c877e0217eb,846d9578097ba989246d14755b9a6a7214d95fa1
VULAS,CVE-2017-5653,https://github.com/apache/cxf,apache,cxf,d3b88b5f4090b75273697d8ba7c79e281aba305e,fade9b81dabe27f864ca38e7b40f28fb44d6f165,ba2db4135d8482274f253b18a0a553d8dc4220db,64e00d57016e7066858fc061ca9d1f16a7a025ae
VULAS,CVE-2013-1880,https://github.com/apache/activemq,apache,activemq,148ca81dcd8f14cfe2ff37012fd1aa42518f02dc,fafd12dfd4f71336f8e32c090d40ed1445959b40,07bed31f7b65e2f58609a005d768b5e1a5c87890,798437773ae0a4bc12ad4acb4fde7887ead3d0f5
VULAS,CVE-2014-2064,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,a0b00508eeb74d7033dc4100eb382df4e8fa72e7,fbf96734470caba9364f04e0b77b0bae7293a1ec,6201c628b0bfb22b176a49f27fa4e2881233be6a,395e0fa7360cb9a369e346a47ca6423c31fbbbb6
VULAS,CVE-2016-2162,https://github.com/apache/struts,apache,struts,3c68a3def6f85570ee5a931f82e5d53f442f0928,fc2179cf1ac9fbfb61e3430fa88b641d87253327,cb3299b3c9582538248852f4cd0a84bd3e3c4cbc,fd8e3bc912b20813fb4a668e6b5778ef483c7deb
VULAS,CVE-2018-11248,https://github.com/lingochamp/FileDownloader,lingochamp,FileDownloader,e8dd7724c9243b21181eb3d27a1715ed811ccfde,ff240b883490a84744705f9b4165719d7633f902,bcdb256775544cd340a3a2edb68e3ae11659bd19,5e5395f08a15aea8c83b34eb217307f45a0fd28c
VULAS,CVE-2016-4977,https://github.com/spring-projects/spring-security-oauth,spring-projects,spring-security-oauth,4f01e4a950e6fd61d9e34981a6acbb5eb513577a,fff77d3fea477b566bcacfbfc95f85821a2bdc2d,7c0dcf3c1579754c7061cec050b974656fc163cc,ba634c4284bb092ca4067a9757dad9b559a46ce8
VULAS-M,CVE-2016-6795,https://github.com/apache/struts,apache,struts,77017cd677c209324a9253f005246eba606d80d4,030ffa33543f8953306ed0c0dc815c7fb74d7129,fe26e6fba12b10c60b96d6ad62b86fe39dacb52e,b9a0512481bcebfec3af9de5b3ab289ea4b27342
VULAS-M,CVE-2013-4590,https://github.com/apache/tomcat,apache,tomcat,70dc3b279f7c99136c2c51bce8812508b4893c8b,05c84ff8304a69a30b251f207a7b93c2c882564d,1ae604f6d982911fe06cb6a15c19513e91260539,7d929d31531a58a31dd0d22585de68ddd108c4bb
VULAS-M,CVE-2016-6817,https://github.com/apache/tomcat,apache,tomcat,e4bdc8ab50b13ffe66ecdf242db5a83199f4dad1,079372fc7bac8e2e378942715c9ce26a4a72c07a,23e88b1f691b242bfe7189fba5aa573e6aea3d6e,04074885380c10fee524be11e7cec744fe795ff8
VULAS-M,CVE-2016-5016,https://github.com/cloudfoundry/uaa,cloudfoundry,uaa,ddae2a131ab505ddf079a7db4289205098373244,0a78612f981c541ad2d997e6a365f2a0b3e799d9,260597e21239ff73d2a5581be048aa44c4fdff82,1570576b309455220a1807402118895ad4c227c6
VULAS-M,CVE-2016-8735,https://github.com/apache/tomcat,apache,tomcat,b0715ef477d7e05c202eb27d93b8e146a61f2a34,0e83ad3e547fc9a75a258799ef581249b40a82a6,33185e3abaf440239fd2b4d777d9639c9fdfbce3,af5e746c13b875158bb42decbe19915387983e40
VULAS-M,CVE-2018-1000180,https://github.com/bcgit/bc-java,bcgit,bc-java,49883825258f8111cfa8fe980223e52996604fa5,22467b6e8fe19717ecdf201c0cf91bacf04a55ad,81bb348c2818ebc7488ee40aea027791ed07f37c,0564349b64d087b37dbdc5f4b8971fe7b2969788
VULAS-M,CVE-2016-0734,https://github.com/apache/activemq,apache,activemq,b595b8bc12cf58314fb131128184fec92e7d2509,24ad36778534c5ac888f880837075449169578ad,92870553389ef288d81c4ad670463c4fb1002c69,b9805f7ac09e2cd601de99ca8c09a1f367a9687d
VULAS-M,CVE-2015-6644,https://github.com/bcgit/bc-java,bcgit,bc-java,b114daa41aa8659bfdb4a1b53f403c2c237d55ca,25aca54734b861ef109ac4943c4a5f98c0c1b885,d3808c07c11d9dfd87e17473d90b1cc59d7a5316,1cf8e01700af2dbfd302604845819e66ac856831
VULAS-M,CVE-2016-4436,https://github.com/apache/struts,apache,struts,8b688cc38d589c787c091a2c7c3574e5c3619484,27ca165ddbf81c84bafbd083b99a18d89cc49ca7,c6a0ea2dcd6ea94bf551ed200955724013c34d3b,a8115aef2e7ffea6a6d306d51be1ceca0843dd46
VULAS-M,CVE-2016-6797,https://github.com/apache/tomcat,apache,tomcat,457e2dc2c764e0f3c8ccdd7bd320a1f4bfded7a6,2859ac3eae132383cb6f3f2042e25d7a4a281b0d,cf66747ab6d504662edb9da2340c330b30591631,4d3b36a1432aea7d3e822753dbd0d01d53f61f6e
VULAS-M,CVE-2017-9735,https://github.com/eclipse/jetty.project,eclipse,jetty.project,b1b94d870e0c8ac8d6fb9356ea4c455ddb56c20c,2baa1abe4b1c380a30deacca1ed367466a1a62ea,16b98efd7e3ca68b4bc0c1f5d2e83d32b1e70e40,cba4169ba921db373f0efeb7c03c38f11c6a93f6
VULAS-M,CVE-2015-5211,https://github.com/spring-projects/spring-framework,spring-projects,spring-framework,161fd986566b12fc6eb776cd5e48e3fdb9910e72,2bd1daa75ee0b8ec33608ca6ab065ef3e1815543,48996cf572c3ef3dcd7ca6777e4adaafe05e5f9f,64d45fe0a5fee2fcb3457565fcc675b54ab13069
VULAS-M,CVE-2016-3092,https://github.com/apache/tomcat,apache,tomcat,250eb500207a921c204b3cf641c2aba7a1bba69e,2c3553f3681baf775c50bb0b49ea61cb44ea914f,f48b7187951f998a48dc07121fe8593a2015b99d,cf5130a39348e20966faf89f4c3e2183f37ad73a
VULAS-M,CVE-2015-5174,https://github.com/apache/tomcat80,apache,tomcat80,53cdc8d6752584b54159fe8a48aaf1a8ef7155e2,2fc9d03ffbc3fe7eabfd272380807ac0ddcf748d,c06b64aeed0f1987daac35f310c9b3db2f79af24,6bea9ceb2d5aaa7823b63b781c6ce5dbe6f59e96
VULAS-M,CVE-2009-3555,https://github.com/apache/tomcat,apache,tomcat,760f24921fe95d05586b43586ca19e4585d8b7f5,30af3f5630542a2340781f66553e734a6fd69701,0e32122ad602ee9dbd92fb5d0c78fb17162b6209,66a0c966df5e58ca02ab9417b3293c955b5c79dd
VULAS-M,CVE-2015-7559,https://github.com/apache/activemq,apache,activemq,c1157fe1f007ee2344a7f0badefa0794c98817cd,338a74dfa42a7b19d39adecacfa5f626a050e807,94f1f27c356e1e044991376f23c9831a438e7b61,bac12438409fe17c4ac31f75617f5bbaeb7b8ee3
VULAS-M,CVE-2017-8045,https://github.com/spring-projects/spring-amqp,spring-projects,spring-amqp,06bc198194c1cce731e20e88e778744db6d9a6f6,36e55998f6352ba3498be950ccab1d5f4d0ce655,dde0ad39669e38a7fb5707c1d3783fac5f556ec1,b9b590f453d82163408379f6355e87f6c255c5e9
VULAS-M,CVE-2013-7398,https://github.com/AsyncHttpClient/async-http-client,AsyncHttpClient,async-http-client,c9b5391e94cb5c81476d8d154d8b02d06f7804ff,3c9152e2c75f7e8b654beec40383748a14c6b51b,a7ea7cff16eb43afb89a0facc2960b4e1441f584,7fd935e2a3ed323bf0d6026ca14cd7d4d05575ad
VULAS-M,CVE-2009-2693,https://github.com/apache/tomcat,apache,tomcat,bb09002e33c817791185285d492a092a3c568117,3e1010b1a2f648581fac3d68afbf18f2979f6bf6,19ac2930d4ed4948683ffbee600d9506363e44e9,916b57c521582af77f704fbec95be86fa0ae0937
VULAS-M,CVE-2017-1000390,https://github.com/jenkinsci/tikal-multijob-plugin,jenkinsci,tikal-multijob-plugin,9d8bd650c5d8e1dd9447e88c0d7659a2e7f8e9f3,3e6ab85019334a5b2a438264afdebe439cfc82b4,18ef682c7c00a90fd3b7b2a1900c860dc8c4ab5b,314d8247b6dd87ddc1945570293117e86dd43dd9
VULAS-M,CVE-2015-2080,https://github.com/eclipse/jetty.project,eclipse,jetty.project,b69b8dfe504943b20f86b56233dc791a8081712e,3e7b5f0fa918633ec24bd1bc23d6ee76d32c7729,5edf15241b5a77c7dff438071f943080e75a71de,89e70527d39657114ce32d13c78bf2c20ccc69a5
VULAS-M,CVE-2010-4476,https://github.com/apache/tomcat,apache,tomcat,008447095ce8c3a8f713093d5e618f3f06f94ea8,407841c426dc52a4c6b8ccd297df6c484a540056,f4a10ec8afdc0683299da7ecdaecabfa1cd51b78,6c299bdd63d53231eaecd5c26527e749c2c82c4a
VULAS-M,CVE-2016-8747,https://github.com/apache/tomcat,apache,tomcat,d61ebedc7e6d98bb9e60601afe4e5401266b72c9,452c8094a665ef6375530e81c033da4eeb2e4865,e73c1cc6be5e9b24a775e9b57373b9847d444653,64060bc47891b2238d61f59c4feb5b71e5eb43f2
VULAS-M,CVE-2016-3084,https://github.com/cloudfoundry/uaa,cloudfoundry,uaa,08c0e1fc8dbe5168144c4ffa26ee99dee1dd20f7,460627ed419e4227b10ff121248b3ffc009011a9,8b73d95b3a7ce462216e82c88034b792953077ca,a2d75a7075a787a3e120fc8a11386254a4b7275e
VULAS-M,AMQP-590,https://github.com/spring-projects/spring-amqp,spring-projects,spring-amqp,6d9afdfa0b15ca3ed68c26476143030be0123d25,462dcb6f1f93d54923daffb9729c1c8519576c08,12b31f0df6e796f4cfed6229fdef33d1c1439974,36652ba392e858c7bf70ef44284effea38a2e0b9
VULAS-M,CVE-2018-1298,https://github.com/apache/qpid-broker-j,apache,qpid-broker-j,66faf8edd1fa0bc4be657747e5e1bb07afa91aa7,4b9fb37abbe882193b16595ed7b8e9d8383f59e1,e72f398a166afec4b8b7e8a28f88246dd263db05,1377838f4b22dc50d2ba350e2c32f6bc64a66ec6
VULAS-M,CVE-2017-4992,https://github.com/cloudfoundry/uaa,cloudfoundry,uaa,4292ea4ccd50c3cf9f497b25e3ccef685798e02c,4f942064d85454a4bcc4da04cd482d114816c14a,63d57053f9454010f798cc34d9dd96cbc7a02a77,5bd88d513f157e5be7e83c57907f5e2aec950463
VULAS-M,CVE-2016-6816,https://github.com/apache/tomcat,apache,tomcat,06d9c8760ce1eae8eec553c9fdf481aa026e37ff,516bda676ac8d0284da3e0295a7df70391315360,94b64df8aae45e8239a00ecf9f5385e8a7683ba6,4ff5f2d5b3e30284afdc3f90d37b314de90f33c2
VULAS-M,CVE-2017-5650,https://github.com/apache/tomcat,apache,tomcat,4ba258bb563d2799d774e47ce91edee94a87e170,5496e193a89b8b8b3177e516358df2f07ab852b3,4586650ca66f45239594b9cc980f9c128fbc9964,d93473e0e9f4ff8fb76ed24960c1f62413f95b28
VULAS-M,CVE-2011-0013,https://github.com/apache/tomcat,apache,tomcat,657b3f752fe4af82db73dc4e8a9cf8fd6ee8c068,58223c5ecc0751c3642c810f291b8f033d33b97f,f9f8d2869143bd2c3fa203bd3340c53d7735921a,97349ed72443618eee564cb113f18fbc0ee60749
VULAS-M,CVE-2014-0227,https://github.com/apache/tomcat,apache,tomcat,a733f7f1daa9d8234e5efc958ead6f7c5a70960e,593a2447e6ebe465585cfa07e93b5635dffa1c70,a7a27737415ec8c13e3e324ab8d09f7611df9f9a,1ba1df7f4d50dd7f289ad09196b104cfe3a76c3c
VULAS-M,CVE-2017-4995,https://github.com/spring-projects/spring-security,spring-projects,spring-security,489ffcfce5a9670d14a66f1788327f5550ea1278,5dee8534cd1b92952d10cc56335b5d5856f48f3b,b7150ac76b1e64a8b339c3f3ba7db4d4bfc9386a,61b47989e435b976aeb2283d459a606a5744132e
VULAS-M,CVE-2017-4960,https://github.com/cloudfoundry/uaa,cloudfoundry,uaa,0e3013bda9c13c630f2dd469368b93cb1b73f006,5eab756eaf4bb397302f00fbd0273f2470009d38,0c88511f17d2a364a53055d4f1b61fe906892cec,8fbe2bfbc2823494d582644c3038c5d0ab5fe147
VULAS-M,CVE-2017-4973,https://github.com/cloudfoundry/uaa,cloudfoundry,uaa,74a8e977282d7016c5c75420ac92f8793b8d387b,5eb43757d5a3a2c9e7aae1ef3d0b9b7e2a38851e,15ed1af0e2144f32568e5a1e2400194dc7960872,c53b42e751b0e7605be236e5f35c624b2cecad30
VULAS-M,CVE-2017-15709,https://github.com/apache/activemq,apache,activemq,9d98ee253fbe3e2134e7242abd572c6e64a6f6b2,5fa0bbd5156f29d97dcf48fd9fdb6a0488a8df1a,a35be76ff3dfb5882f2e2d2696534879f8a9ebf0,f2a335c27d3f7b986877b93a82eca9eb485d8b18
VULAS-M,CVE-2013-2248,https://github.com/apache/struts,apache,struts,4e3b0d9e9d86cc116441ca53670983fcf983cc18,630e1ba065a8215c4e9ac03bfb09be9d655c2b6e,150fec22562b56b9ac7f75aeb4158f4671371371,f829f52b6b9f57cdf07bf0c79b2752249a540187
VULAS-M,CVE-2017-8038,https://github.com/cloudfoundry-incubator/credhub,cloudfoundry-incubator,credhub,b3267689214fa3052005eb442c57ce03ceb74248,632951898a2f1474f699094200367fb405397127,428de0882dc003cfcf9e830cf939f54ee0ddcf01,456f74195ab72cede2f208b6e3dd637461586411
VULAS-M,CVE-2011-1184,https://github.com/apache/tomcat,apache,tomcat,9d4a4d89de340ff79c036a37864470eca9a734bb,639e20992a66d7a42fb59c974db91c8a0f730a1e,dba82cda764f6f25a2a7dfd16b2018b6db86cb23,019b8007a9d3196ab45164fa19afe82c66c0408a
VULAS-M,CVE-2011-5062,https://github.com/apache/tomcat55,apache,tomcat55,9fb8531aa4c40b1f79371c4f42453075f36c02d0,644dfdf96cf82fcd2a2046d93f2b5495f7e94584,5cc74ef35765006400f139316542869cff56d900,8420ef8d25934b6df6d1a8af315910417d2d22f8
VULAS-M,CVE-2008-5518,https://github.com/apache/geronimo,apache,geronimo,f1bcbf2bd88a88b4bca589cde452ed7b9732377d,67dda0760bb0925ead201ddd5d809ff53686d63f,1082ce307a2434595cd44e962b84c8928a58b4bd,3808d354312e1c6fedaf6bb0b14dde3d95575585
VULAS-M,CVE-2017-5638,https://github.com/apache/struts,apache,struts,f487d7e7d69c767949a59f36ceb5a45d96eb32dd,6b8272ce47160036ed120a48345d9aa884477228,ec5a301b5335ef86880f5b3ec8c57c9ef42ef912,ac4199e0d89a763de7bfcd7c9176c09c375e1c57
VULAS-M,CVE-2013-2134,https://github.com/apache/struts,apache,struts,66d71be669f08fe47f89875ecef969d9995316bc,711cf0201cdd319a38cf29238913312355db29ba,330a0edf264328e01792ffd911957aa3547a0ae0,787f2f96eb9f1bb3c8012ab42aa222ae6286a91a
VULAS-M,CVE-2015-1830,https://github.com/apache/activemq,apache,activemq,a37b43cca82f108a8e3f5c2803a9b50911a60979,729c4731574ffffaf58ebefdbaeb3bd19ed1c7b7,190da29691cbebaf8bd315ad6b8be02f64cbb6b2,ec4c2d946427c37a184b71aa172b01834754f681
VULAS-M,CVE-2017-4974,https://github.com/cloudfoundry/uaa,cloudfoundry,uaa,21dee620011210eda0202f7a15ec3ba04293758f,74b9b270787aa602196d59d58893c3a6e09816f9,ce0b86c691c8cafd7e7e2951ce6b30eda7d626a0,e55f88548ca88d890b34092458afa54094c243e7
VULAS-M,CVE-2011-2204,https://github.com/apache/tomcat,apache,tomcat,83c0aea60f331eb632dcea8e9919d234903e06d1,763a56b45999653ce648a18462b8a826809215b1,0e0c0a50143820d3c4d5faf65c2d70532acfa8a0,492cbc9a1e33e6d356438bcba4fa2b67680d245a
VULAS-M,CVE-2015-1427,https://github.com/elastic/elasticsearch,elastic,elasticsearch,0b0cd1c46cb5d1483ec83b8efa0c0088a8f8ef01,764fda6420a0aa10db4abef15429b5e77b9be8bf,5d9d91b76142f76babc8069bd384e864416ca426,2d2e9e06218153e725310e1b24cefb870cda12cc
VULAS-M,CVE-2016-0763,https://github.com/apache/tomcat,apache,tomcat,0a6502c6b1d889fd69aa389eedb34215f593e58e,76ebc9007567c8326217dd94844540e1e27d8468,1cb83cea3b5fa66433b6113b8d73675135289ab6,a1bc4e476019605923bdd23760a1f4dd5dd11d04
