Dataset,Code,Project,sha,CWE,Severity,Year,owner,project,Date,Message,sha-p,Language,Score
VULAS-M,CVE-2014-1904,https://github.com/spring-projects/spring-framework,741b4b229ae032bd17175b46f98673ce0bd2d485,CWE-79,MEDIUM,2014,spring-projects,spring-framework,2/13/14 19:36,"Add encoding for the default action in FormTag

Issue: SPR-11426",0cb27f4bc50e4ce78c64176a0aec1291754cabfd,java,4.3
VULAS-M,CVE-2017-4974,https://github.com/cloudfoundry/uaa,74b9b270787aa602196d59d58893c3a6e09816f9,CWE-89,MEDIUM,2017,cloudfoundry,uaa,4/19/17 19:54,better parsing of attributes,21dee620011210eda0202f7a15ec3ba04293758f,java,4
VULAS-M,CVE-2011-2204,https://github.com/apache/tomcat,763a56b45999653ce648a18462b8a826809215b1,CWE-200,LOW,2011,apache,tomcat,6/27/11 9:27,"Fix CVE-2011-2204.
Prevent user passwords appearing in log files if a runtime exception (e.g. OOME) occurs while creating a new user for a MemoryUserDatabase via JMX.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1140070 13f79535-47bb-0310-9956-ffa450edef68",83c0aea60f331eb632dcea8e9919d234903e06d1,java,1.9
VULAS-M,CVE-2015-1427,https://github.com/elastic/elasticsearch,764fda6420a0aa10db4abef15429b5e77b9be8bf,CWE-284,HIGH,2015,elastic,elasticsearch,2/11/15 12:21,[TEST] make sandbox settings explicit in Tests,0b0cd1c46cb5d1483ec83b8efa0c0088a8f8ef01,java,7.5
VULAS-M,CVE-2016-0763,https://github.com/apache/tomcat,76ebc9007567c8326217dd94844540e1e27d8468,CWE-264,MEDIUM,2016,apache,tomcat,1/21/16 12:47,"Protect initialization of ResourceLinkFactory when running with a SecurityManager.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1725926 13f79535-47bb-0310-9956-ffa450edef68",0a6502c6b1d889fd69aa389eedb34215f593e58e,java,6.5
VULAS-M,CVE-2016-2510,https://github.com/beanshell/beanshell,7c68fde2d6fc65e362f20863d868c112a90a9b49,CWE-19,MEDIUM,2016,beanshell,beanshell,2/3/16 1:03,Prevent deserialization of Handler,65a3c86837f0cff718fc9d389543e5ad59b527cd,java,6.8
VULAS-M,CVE-2016-3674,https://github.com/x-stream/xstream,7c77ac0397a1f93c69d2776a13c31957f55d1647,CWE-200,MEDIUM,2016,x-stream,xstream,10/1/15 7:24,Fix XXE vulnerability for JDom parsers. ,2b1568bd72baf71254190b74dd1204d47f630e30,java,5
VULAS-M,CVE-2017-5664,https://github.com/apache/tomcat,7d93527254d9e9371b342800617f20d13c8b85ad,CWE-755,MEDIUM,2017,apache,tomcat,5/2/17 13:30,"Ensure that when the Default or WebDAV servlets process an error dispatch that the error resource is processed via the doGet() method irrespective of the method used for the original request that triggered the error.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc7.0.x/trunk@1793491 13f79535-47bb-0310-9956-ffa450edef68",d71140268e3a7b66d8dd89f12673a1da329df628,java,5
VULAS-M,CVE-2013-1768,https://github.com/apache/openjpa,7f14c7df6b7c7ef42f0671138b9b5dd062fe99aa,CWE-264,HIGH,2013,apache,openjpa,3/27/13 22:10,"Disable logging during brokerfactory de-serialization.  Added type checking of plugin values.

git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1461876 13f79535-47bb-0310-9956-ffa450edef68",5c1421cf09d4628064510e6b29c485a749b5f574,java,7.5
VULAS-M,CVE-2016-0762,https://github.com/apache/tomcat,86b2e436099cb48f30dad950175c5beeeb763756,CWE-264,MEDIUM,2016,apache,tomcat,8/30/16 22:55,"Make timing attacks against the Realm implementations harder. (schultz)

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1758499 13f79535-47bb-0310-9956-ffa450edef68",f603f2f4595073f9490e01699d2083112a7c09a7,java,4.3
VULAS-M,CVE-2017-12196,https://github.com/undertow-io/undertow,8804170ce3186bdd83b486959399ec7ac0f59d0f,CWE-863,MEDIUM,2017,undertow-io,undertow,12/10/17 23:51,UNDERTOW-1190 handle absolute URI in the digest mechanism,4ab466d6ce89c217443431ed0c10e66ae44e55c4,java,4.3
VULAS-M,AMQ-5751,https://github.com/apache/activemq,886e2d4d97555e2f10276616389a5d1f915bad18,,,2015,apache,activemq,5/1/15 19:02,"Adding a configuration option to PolicyEntry to enable setting the maximum number of created destinations by policy on the broker.

This resolves https://issues.apache.org/jira/browse/AMQ-5751",eaf5c12151552e01c7de31bdcc8b96d8cbd3a1c6,java,
VULAS-M,CVE-2017-12624,https://github.com/apache/cxf,8bd915bfd7735c248ad660059c6b6ad26cdbcdf6,NVD-CWE-noinfo,MEDIUM,2017,apache,cxf,10/3/17 10:53,CXF-7507 - Put a configurable limit on the size of attachment headers,487b5f3f1ad43e4c2f9583b35f1967950dec0cd5,java,4.3
VULAS-M,CVE-2014-0225,https://github.com/spring-projects/spring-framework,8e096aeef55287dc829484996c9330cf755891a1,CWE-611,MEDIUM,2014,spring-projects,spring-framework,5/20/14 2:45,"Disable URL resolution in DTD declarations

Issue: SPR-11768",61b47ba7d90ecaf37c61ecacc1fb19de57ed4b1b,java,6.8
VULAS-M,CVE-2014-8122,https://github.com/weld/core,8e413202fa1af08c09c580f444e4fd16874f9c65,CWE-362,MEDIUM,2014,weld,core,12/3/14 13:21,"WELD-1802 An exception during context deactivation/dissociation should
not abort further procesing",00bdcbaffe1c8bc75a0d25d8dddecff396eda1c4,java,4.3
VULAS-M,CVE-2017-8046,https://github.com/spring-projects/spring-data-rest,8f269e28fe8038a6c60f31a1c36cfda04795ab45,CWE-20,HIGH,2017,spring-projects,spring-data-rest,9/8/17 9:25,"DATAREST-1127 - Patch operations now always verify paths before operation application.

Previously the SpEL expresssion created from JSON Patch path expressions were executed without double checking whether these paths actually exist on the target object in the first place. This is now in place.",f49b54418d015cf6619ae0cd7cca936407eb47df,java,7.5
VULAS-M,CVE-2012-2098,https://github.com/apache/commons-compress,8f702469cbf4c451b6dea349290bc4af0f6f76c7,CWE-310,MEDIUM,2012,apache,commons-compress,5/20/12 18:50,"[CVE-2012-2098] Actually this shift is supposed to be unsigned.

Kudos to Findbugs:
http://findbugs.sourceforge.net/bugDescriptions.html#IM_AVERAGE_COMPUTATION_COULD_OVERFLOW


git-svn-id: https://svn.apache.org/repos/asf/commons/proper/compress/trunk@1340799 13f79535-47bb-0310-9956-ffa450edef68",bbb461e01f3cc687fd6c3dab71ac215df588d1cc,java,5
VULAS-M,CVE-2015-5204,https://github.com/apache/cordova-plugin-file-transfer,8fcdb1aa3deb892691b44bdf57e8d780da09e2a4,CWE-20,MEDIUM,2015,apache,cordova-plugin-file-transfer,9/8/15 18:19,"Found issue where : is accepted as a valid header, this is obviously wrong",cebdae3a402b595c280c722e7f851993f6d5b2c5,java,4.3
VULAS-M,CVE-2017-5651,https://github.com/apache/tomcat,9233d9d6a018be4415d4d7d6cb4fe01176adf1a8,NVD-CWE-noinfo,HIGH,2017,apache,tomcat,3/24/17 20:51,"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=60918
When sendfile processing passes to the Poller for completion and then completes before Http11Processor.service() exists, the Processor is recycled which clears sendfileData causing the Processor to return CLOSED or OPEN rather than SENDFILE.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1788544 13f79535-47bb-0310-9956-ffa450edef68",e0dcf76bcb25bf191609e19a3a05518bbedb34b5,java,7.5
VULAS-M,CVE-2017-15719,https://github.com/sebfz1/wicket-jquery-ui,936c12a2db262cf471c781f0d3c0d0ad61c35c7b,CWE-79,MEDIUM,2017,sebfz1,wicket-jquery-ui,12/27/17 22:19," Kendo UI: Editor, added OWASP sanitizer

Kendo UI: **API BREAK** Editor model object is now String type (no more generic T)",96d55ac0cf25b8cb9b71a8b569dfe9593c9ad273,java,4.3
VULAS-M,CVE-2013-0158,https://github.com/jenkinsci/jenkins,94a8789b699132dd706021a6be1b78bc47f19602,NVD-CWE-noinfo,LOW,2013,jenkinsci,jenkins,1/6/13 0:55,"[SECURITY-49] actively invalidate bad API tokens.

If the user still has the API token that's generated from secret.key,
don't accept that.

Hopefully this is the last fix",31d2e03d478c7e30f8a5b05d8f3bd07b868d9525,java,2.6
VULAS-M,CVE-2018-15761,https://github.com/cloudfoundry/uaa,95b7d9e7fae534a362b98de1df5bf501cd52c481,NVD-CWE-noinfo,MEDIUM,2018,cloudfoundry,uaa,10/24/18 23:42,"Validate authz parameters against original authz request

Signed-off-by: Jaskanwal Pawar <jpawar@pivotal.io>
Co-authored-by: Jaskanwal Pawar <jpawar@pivotal.io>",46c122d45c9d62261b8e29dcf315740d39b752b9,java,6.5
VULAS-M,CVE-2016-6651,https://github.com/cloudfoundry/uaa,96f702681676d829628a23db171ffa79a32f03af,CWE-264,MEDIUM,2016,cloudfoundry,uaa,9/16/16 20:55,Cleanup of non needed parameters,9429d16935f204913a4ab60a3ba1811beafaab0b,java,6.5
VULAS-M,CVE-2014-0096,https://github.com/apache/tomcat,970c23bfd24dfa1dcb86ed917e6c8b47dcfb4433,CWE-264,MEDIUM,2014,apache,tomcat,3/17/14 21:43,"Redefine globalXsltFile as relative to CATALINA_BASE/conf or CATALINA_HOME/conf

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1578610 13f79535-47bb-0310-9956-ffa450edef68",03d1f33ee8f7e6b2fb7aa86edd7a43f3a240aa42,java,4.3
VULAS-M,CVE-2014-3625,https://github.com/spring-projects/spring-framework,9cef8e3001ddd61c734281a7556efd84b6cc2755,CWE-22,MEDIUM,2014,spring-projects,spring-framework,11/11/14 6:12,"Apply extra checks to static resource handling

- remove leading '/' and control chars
- improve url and relative path checks
- account for URL encoding
- add isResourceUnderLocation final verification

Issue: SPR-12354",a831ed524fbc34f4a8a976b1158d5abd1042a006,java,5
VULAS-M,CVE-2016-4970,https://github.com/netty/netty,9e2c400f89c5badc39919f811179d3d42ac5257c,NVD-CWE-Other,HIGH,2016,netty,netty,5/28/16 3:52,"OpenSslEngine writePlaintextData WANT_READ with no data in BIO buffer

Motivation:
CVE-2016-4970

OpenSslEngine.wrap calls SSL_write which may return SSL_ERROR_WANT_READ, and if in this condition there is nothing to read from the BIO the OpenSslEngine and SslHandler will enter an infinite loop.

Modifications:
- Use the error code provided by OpenSSL and go back to the EventLoop selector to detect if the socket is closed

Result:
OpenSslEngine correctly handles the return codes from OpenSSL and does not enter an infinite loop.",a14eda7db055cbe3b32dc34370701c841879d2ae,java,7.8
VULAS-M,CVE-2011-3190,https://github.com/apache/tomcat,a2538ce78f83b7376c48d12d8247600079d789b1,CWE-264,HIGH,2011,apache,tomcat,8/29/11 19:44,"Fix https://issues.apache.org/bugzilla/show_bug.cgi?id=51698
Fix CVE-2011-3190
Prevent AJP request forgery via unread request body packet

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1162957 13f79535-47bb-0310-9956-ffa450edef68",3513acc544ae5f1ba22ee8c70eb1fcc9180b439c,java,7.5
VULAS-M,CVE-2010-3718,https://github.com/apache/tomcat,a697f7b52c4e3aea0c6763b33d413b54a518e883,CWE-20,LOW,2010,apache,tomcat,10/13/10 15:16,"Ensure work dir attribute is made read-only
CVE-2010-3718

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1022134 13f79535-47bb-0310-9956-ffa450edef68",2c4536c874fc86d2fe021e9fdaa3b167754b88eb,java,1.2
VULAS-M,CVE-2014-0097,https://github.com/spring-projects/spring-security,a7005bd74241ac8e2e7b38ae31bc4b0f641ef973,CWE-287,HIGH,2014,spring-projects,spring-security,3/4/14 19:48,SEC-2500: Prevent anonymous bind for ActiveDirectoryLdapAuthenticator,ea902e5829f5d2dd6279983846ebce3416a52479,java,7.5
VULAS-M,CVE-2016-4003,https://github.com/apache/struts,a89bbe22cd2461748d595a89a254de888a415e6c,CWE-79,MEDIUM,2016,apache,struts,1/14/16 14:24,WW-4507 - adjust Tomcat url decoding code to Log4j 2 logging used in Struts,460faa33d8e87b8adcfd81cc69299553c719f23a,java,4.3
VULAS-M,CVE-2017-12617,https://github.com/apache/tomcat,a9dd96046d7acb0357c6b7b9e6cc70d186fae663,CWE-434,MEDIUM,2017,apache,tomcat,9/25/17 23:20,"Add some additional checks required on Windows to keep all the checks in one place and to avoid exceptions later in the processing.
Includes utility class to determine if platform is Windows and performance test case for alternative implementations.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1809669 13f79535-47bb-0310-9956-ffa450edef68",a738d02b5b105902ca5bb6811b35ca76bbbcb01e,java,6.8
VULAS-M,CVE-2014-4172,https://github.com/apereo/java-cas-client,ab6cbdc3daa451b4fef89c0bd0f4e6568f3aa9ef,,,2014,apereo,java-cas-client,6/29/14 19:11,"Merge pull request #73 from battags/CASC-228

CASC-228 URL Encode Paramaters Passed to Server via Validate",fd962da5c4a30e445583413c4e612baed6b11bd4,java,0
VULAS-M,PRIMEFACES-1194,https://github.com/primefaces/primefaces,afcec249b82cad60978e8ecb3926822d3f51b25a,,,2018,primefaces,primefaces,11/7/17 21:15,Fix #1194: XSS in DialogFramework.,492d3dfe4346ea8132fda8fa4e12a9eb43d7124c,java,
VULAS-M,CVE-2012-0022,https://github.com/apache/tomcat55,b05497eff4311a9657de6dfc53511d0309eb9db4,CWE-189,MEDIUM,2012,apache,tomcat55,1/6/12 14:02,"* Fix https://issues.apache.org/bugzilla/show_bug.cgi?id=52384
  Do not fail in Parameter parsing when debug logging is enabled.
  Also do not flag extra '&' as errors.
      http://svn.apache.org/viewvc?rev=1224659&view=rev



git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@1228191 13f79535-47bb-0310-9956-ffa450edef68",9bc34aaf471717dde9996806c57f17197d772197,java,5
VULAS-M,CVE-2016-4468,https://github.com/cloudfoundry/uaa,b384a650a122e42d75e8cbb5624d0274a65cd848,CWE-89,MEDIUM,2016,cloudfoundry,uaa,6/17/16 2:01,"Enable processing of the sorting parameter
[#121682941]",4e7d8dd214069fa5d643ee64ed6e42bacd52acc2,java,6.5
VULAS-M,CVE-2012-0391,https://github.com/apache/struts,b4265d369dc29d57a9f2846a85b26598e83f3892,CWE-20,HIGH,2012,apache,struts,8/12/11 8:38,"WW-3668 - Vulnerability: User input is evaluated as an OGNL expression when there's a conversion error

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/trunk@1157009 13f79535-47bb-0310-9956-ffa450edef68",481ef2feaf80bfe9f59ea176dfeb505a5be59428,java,9.3
VULAS-M,NIFI-4436,https://github.com/apache/nifi,b6117743d4c1c1a37a16ba746b9edbbdd276d69f,,,2018,apache,nifi,1/4/18 21:09,"NIFI-4436: Ensure that on save, we assign a Versioned Component Identifier to inner process groups that are tracking to remote flows, if they don't have one. This would occur, for instance, if a Process Group was imported into an existing group (or copied/moved into it) and then the existing group was saved.

NIFI-4436: Fixed a bug that caused a flow not to successfully change version if a connection is added to an existing component and that component is running at time of version change

NIFI-4436: Fixed bug with ordering of controller services being enabled and disabled

NIFI-4436: Fixed bug that prevented local input and output ports from being stopped and started as needed

NIFI-4436: Fixed bugs around referencing controller services that are at a higher level than the versioned flow

NIFI-4436: Ensure that we clear components from FlowController's cache when removed and that they are added to cache when created.

NIFI-4436: Fixed error message coming back if component is invalid when trying to be restarted/re-enabled

NIFI-4436: Addressed issue with children of a removed process group not being considered 'affected components' and as a result not being stopped/disabled/restarted/re-enabled

This closes #2219.

Signed-off-by: Matt Gilman <matt.c.gilman@gmail.com>",c5b0931e558f7043b29ae1d2edc38dbd5607d289,java,
VULAS-M,CVE-2017-7674,https://github.com/apache/tomcat,b94478d45b7e1fc06134a785571f78772fa30fed,CWE-345,MEDIUM,2017,apache,tomcat,5/22/17 14:55,"BZ61101: CORS filter should set Vary header in response. Submitted by Rick Riemer.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1795813 13f79535-47bb-0310-9956-ffa450edef68",5edb50d61386cb3aca1d403e147440e52ab87ebd,java,4.3
VULAS-M,CVE-2013-4286,https://github.com/apache/tomcat,bcce3e4997a4ed06fe03e2517443f3ad8ade2dfa,CWE-20,MEDIUM,2013,apache,tomcat,9/11/13 13:41,"Better adherence to RFC2616 for content-length headers

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1521829 13f79535-47bb-0310-9956-ffa450edef68",7960a66affb955dcdb49a3d78d646cdf7a98eb52,java,5.8
VULAS-M,CVE-2016-6794,https://github.com/apache/tomcat,c1660182010b4255c21c874d69c124370a67784a,CWE-200,MEDIUM,2016,apache,tomcat,7/28/16 19:45,"Provide a mechanism that enables the container to check if a component (typically a web application) has been granted a given permission when running under a SecurityManager without the current execution stack having to have passed through the component. Use this new mechanism to extend SecurityManager protection to the system property replacement feature of the digester.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1754445 13f79535-47bb-0310-9956-ffa450edef68",b93fa63eade1deee9594d7ad3e372ea835ff99c1,java,5
VULAS-M,CVE-2016-8745,https://github.com/apache/tomcat,cbc9b18a845d3c8c053ac293dffda6c6c19dd92b,CWE-388,MEDIUM,2016,apache,tomcat,11/29/16 8:34,"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=60409
When unable to complete sendfile request, ensure the Processor will be added to the cache only once. Patch by markt.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1771853 13f79535-47bb-0310-9956-ffa450edef68",167e1e4ec99d26d34abb21583c72c5586fd6d1fd,java,5
VULAS-M,CVE-2018-1000613,https://github.com/bcgit/bc-java,cd98322b171b15b3f88c5ec871175147893c31e6,CWE-502,HIGH,2018,bcgit,bc-java,3/3/18 4:54,added full filtering for BDS data.,0a702f116d8b670e03fa48afdf057f7c81b97f9f,java,7.5
VULAS-M,CVE-2016-6637,https://github.com/cloudfoundry/uaa,cded6164a3b90e791688a954069aea3cfde59b69,CWE-352,MEDIUM,2016,cloudfoundry,uaa,8/30/16 17:50,"Implement approvals csrf tokens
[#129374221] https://www.pivotaltracker.com/story/show/129374221",3da1c165f595db24c526ba0446b487178e81182a,java,6.8
VULAS-M,CVE-2014-0119,https://github.com/apache/tomcat,ce70ee6b8fe437a498a375215011056702b0c481,CWE-264,MEDIUM,2014,apache,tomcat,4/17/14 9:56,"Small optimisation. The resolver and the factory are only used when running under a security manager so only load them in this case.
Also avoid a possible memory leak when creating these objects.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1588193 13f79535-47bb-0310-9956-ffa450edef68",804fec853b560598d83b50686575bfedcf43d04a,java,4.3
VULAS-M,CVE-2017-7675,https://github.com/apache/tomcat,cf181edc9a8c239cde704cffc3c503425bdcae2b,CWE-22,MEDIUM,2017,apache,tomcat,5/24/17 19:35,"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=61120
Do not ignore path parameters when processing HTTP/2 requests.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1796090 13f79535-47bb-0310-9956-ffa450edef68",ffc9baa175cdb3d4831b6926bd970e33f845b601,java,5
VULAS-M,CVE-2018-1335,https://github.com/apache/tika,d1bc09386405d28d6b0f0a29ce8c3e7efd72d6c7,NVD-CWE-noinfo,HIGH,2018,apache,tika,4/17/18 0:13,"fix potential resource leak, continued",5b12e7f866f66e737d3b609b3f598fa792a564c8,java,9.3
VULAS-M,CVE-2013-4322,https://github.com/apache/tomcat,d6a9898125f34e593de426e8c7dabb0f224fc00f,CWE-20,MEDIUM,2013,apache,tomcat,9/11/13 13:44,"Add support for limiting the size of chunk extensions when using
chunked encoding

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1521834 13f79535-47bb-0310-9956-ffa450edef68",d0f94a5bb7eb4cb74c7c7c936c67d557baef4055,java,4.3
VULAS-M,CVE-2013-2115,https://github.com/apache/struts,d934c6e7430b7b98e43a0a085a2304bd31a75c3d,CWE-94,HIGH,2013,apache,struts,5/27/13 14:11,"Merged from STRUTS_2_3_14_X
Disable eval expressions [from revision 1469249]
WW-4063
Improved security  by making static method attribute immutable [from revision 1486054]
WW-4063
Skipping unneeded translation for included parameters [from revision 1486076]
WW-4063
Testcase modification after refactoring [from revision 1486164]
WW-4063
Testcases for double parameter evaluation problems [from revision 1486576]

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/trunk@1486633 13f79535-47bb-0310-9956-ffa450edef68",eb2a9eb8ff95a124a3e4d585dff3b889d710e685,java,9.3
