Dataset,Code,Project,sha,CWE,Severity,Year,owner,project,Date,Message,sha-p,Language,Score,main_fix,main_prev,diff,Write Short Units of Code-fix,Write Short Units of Code-prev,Write Short Units of Code-diff,Write Simple Units of Code-fix,Write Simple Units of Code-prev,Write Simple Units of Code-diff,Write Code Once-fix,Write Code Once-prev,Write Code Once-diff,Keep Unit Interfaces Small-fix,Keep Unit Interfaces Small-prev,Keep Unit Interfaces Small-diff,Separate Concerns in Modules-fix,Separate Concerns in Modules-prev,Separate Concerns in Modules-diff,Couple Architecture Components Loosely-fix,Couple Architecture Components Loosely-prev,Couple Architecture Components Loosely-diff,Keep Architecture Components Balanced-fix,Keep Architecture Components Balanced-prev,Keep Architecture Components Balanced-diff,Keep Your Codebase Small-fix,Keep Your Codebase Small-prev,Keep Your Codebase Small-diff,Automate Tests-fix,Automate Tests-prev,Automate Tests-diff,Write Clean Code-fix,Write Clean Code-prev,Write Clean Code-diff
VULAS-M,CVE-2018-15761,https://github.com/cloudfoundry/uaa,95b7d9e7fae534a362b98de1df5bf501cd52c481,NVD-CWE-noinfo,MEDIUM,2018,cloudfoundry,uaa,10/24/18 23:42,"Validate authz parameters against original authz request

Signed-off-by: Jaskanwal Pawar <jpawar@pivotal.io>
Co-authored-by: Jaskanwal Pawar <jpawar@pivotal.io>",46c122d45c9d62261b8e29dcf315740d39b752b9,java,6.5,9050.653782,9035.881433,14.77234835,-7768.068134,-7701.439304,-66.62882981,-45649.29244,-45482.59362,-166.6988203,25994,25930,64,-7187.655008,-7220.884738,33.22972973,16283.4914,16214.4914,69,16127.38158,16058.38158,69,43531.18041,43454.35901,76.82140381,0,0,0,0,0,0,49175.5,49106.5,69
VULAS-M,CVE-2016-6651,https://github.com/cloudfoundry/uaa,96f702681676d829628a23db171ffa79a32f03af,CWE-264,MEDIUM,2016,cloudfoundry,uaa,9/16/16 20:55,Cleanup of non needed parameters,9429d16935f204913a4ab60a3ba1811beafaab0b,java,6.5,9593.898496,9592.010504,1.887992134,3202.410707,3165.464,36.94670737,-1167.107842,-1185.891325,18.78348369,10608.28571,10620.28571,-12,1547.236354,1562.236354,-15,10059.6301,10074.6301,-15,10443.21053,10458.21053,-15,30472.3194,30486.66967,-14.35026972,0,0,0,0,0,0,30773,30738.5,34.5
VULAS-M,CVE-2014-0096,https://github.com/apache/tomcat,970c23bfd24dfa1dcb86ed917e6c8b47dcfb4433,CWE-264,MEDIUM,2014,apache,tomcat,3/17/14 21:43,"Redefine globalXsltFile as relative to CATALINA_BASE/conf or CATALINA_HOME/conf

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1578610 13f79535-47bb-0310-9956-ffa450edef68",03d1f33ee8f7e6b2fb7aa86edd7a43f3a240aa42,java,4.3,-22358.60427,-22388.57085,29.96658317,-168448.8313,-168498.8218,49.99045296,-364924.3598,-364985.0878,60.72796669,-41958.75,-41989.75,31,25170.03339,25131.03339,39,-184259.633,-184250.9962,-8.636794689,198353.0395,198308.0395,45,175578.9586,175541.3744,37.58420678,0,0,0,0,0,0,136903.5,136858.5,45
VULAS-M,CVE-2014-3625,https://github.com/spring-projects/spring-framework,9cef8e3001ddd61c734281a7556efd84b6cc2755,CWE-22,MEDIUM,2014,spring-projects,spring-framework,11/11/14 6:12,"Apply extra checks to static resource handling

- remove leading '/' and control chars
- improve url and relative path checks
- account for URL encoding
- add isResourceUnderLocation final verification

Issue: SPR-12354",a831ed524fbc34f4a8a976b1158d5abd1042a006,java,5,20352.72369,20378.0195,-25.29581685,12834.2933,12875.25989,-40.96659658,-54444.6867,-54207.86759,-236.8191071,20979.07143,20885.07143,94,60245.08426,60107.08426,138,-14618.8859,-14051.821,-567.0648968,-146389.1842,-146534.1842,145,148547.5447,148428.1523,119.3924319,0,0,0,0,0,0,176374,176278.5,95.5
VULAS-M,CVE-2016-4970,https://github.com/netty/netty,9e2c400f89c5badc39919f811179d3d42ac5257c,NVD-CWE-Other,HIGH,2016,netty,netty,5/28/16 3:52,"OpenSslEngine writePlaintextData WANT_READ with no data in BIO buffer

Motivation:
CVE-2016-4970

OpenSslEngine.wrap calls SSL_write which may return SSL_ERROR_WANT_READ, and if in this condition there is nothing to read from the BIO the OpenSslEngine and SslHandler will enter an infinite loop.

Modifications:
- Use the error code provided by OpenSSL and go back to the EventLoop selector to detect if the socket is closed

Result:
OpenSslEngine correctly handles the return codes from OpenSSL and does not enter an infinite loop.",a14eda7db055cbe3b32dc34370701c841879d2ae,java,7.8,-12628.40437,-12632.56213,4.157766453,-5291.102621,-5252.884763,-38.21785778,-40410.72093,-40387.30178,-23.41915337,-64971.14286,-65086.35714,115.2142857,-36832.71834,-36823.79491,-8.923423423,-65403.71508,-65370.54168,-33.17340349,-149278.25,-149290.25,12,98321.10618,98315.00896,6.097216872,0,0,0,0,0,0,137582.5,137570.5,12
VULAS-M,CVE-2011-3190,https://github.com/apache/tomcat,a2538ce78f83b7376c48d12d8247600079d789b1,CWE-264,HIGH,2011,apache,tomcat,8/29/11 19:44,"Fix https://issues.apache.org/bugzilla/show_bug.cgi?id=51698
Fix CVE-2011-3190
Prevent AJP request forgery via unread request body packet

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1162957 13f79535-47bb-0310-9956-ffa450edef68",3513acc544ae5f1ba22ee8c70eb1fcc9180b439c,java,7.5,-19151.15713,-19144.1716,-6.985532813,-145745.4119,-145729.7733,-15.63858974,-302857.8969,-302798.227,-59.66985889,-36123.35714,-36110.32143,-13.03571429,25562.70615,25556.70615,6,-171168.7069,-171163.4135,-5.293350873,170493.9737,170487.9737,6,153541.1217,153535.3395,5.782185658,0,0,0,0,0,0,114786,114780,6
VULAS-M,CVE-2010-3718,https://github.com/apache/tomcat,a697f7b52c4e3aea0c6763b33d413b54a518e883,CWE-20,LOW,2010,apache,tomcat,10/13/10 15:16,"Ensure work dir attribute is made read-only
CVE-2010-3718

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1022134 13f79535-47bb-0310-9956-ffa450edef68",2c4536c874fc86d2fe021e9fdaa3b167754b88eb,java,1.2,-18426.83693,-18428.89028,2.053346318,-138977.5204,-138976.3223,-1.198090593,-288827.3492,-288824.0037,-3.345593338,-48230.10714,-48230.10714,0,29506.11712,29505.11712,1,-164739.8764,-164760.986,21.10955996,166143.7368,166142.7368,1,151435.1299,151434.1623,0.967587151,0,0,0,0,0,0,109421.5,109420.5,1
VULAS-M,CVE-2014-0097,https://github.com/spring-projects/spring-security,a7005bd74241ac8e2e7b38ae31bc4b0f641ef973,CWE-287,HIGH,2014,spring-projects,spring-security,3/4/14 19:48,SEC-2500: Prevent anonymous bind for ActiveDirectoryLdapAuthenticator,ea902e5829f5d2dd6279983846ebce3416a52479,java,7.5,9187.965606,9187.864947,0.100658208,12164.25478,12163.26746,0.987322893,12824.47629,12820.47629,4,11469.39286,11466.39286,3,11094.72178,11090.72178,4,30810.62095,30806.62095,4,-42353.11842,-42330.53947,-22.57894737,26066.30782,26062.70962,3.598206553,0,0,0,0,0,0,29803,29799,4
VULAS-M,CVE-2016-4003,https://github.com/apache/struts,a89bbe22cd2461748d595a89a254de888a415e6c,CWE-79,MEDIUM,2016,apache,struts,1/14/16 14:24,WW-4507 - adjust Tomcat url decoding code to Log4j 2 logging used in Struts,460faa33d8e87b8adcfd81cc69299553c719f23a,java,4.3,6490.840325,6532.188506,-41.34818163,-36105.98047,-34974.90499,-1131.075477,-87859.21934,-85032.84187,-2826.377469,4943.571429,6302.035714,-1358.464286,-10261.77054,-11288.49126,1026.720721,-848.8102192,2765.704375,-3614.514594,24063.88158,21519.88158,2544,79955.2308,77800.50151,2154.729289,0,0,0,0,0,0,91021.5,88230,2791.5
VULAS-M,CVE-2017-12617,https://github.com/apache/tomcat,a9dd96046d7acb0357c6b7b9e6cc70d186fae663,CWE-434,MEDIUM,2017,apache,tomcat,9/25/17 23:20,"Add some additional checks required on Windows to keep all the checks in one place and to avoid exceptions later in the processing.
Includes utility class to determine if platform is Windows and performance test case for alternative implementations.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1809669 13f79535-47bb-0310-9956-ffa450edef68",a738d02b5b105902ca5bb6811b35ca76bbbcb01e,java,6.8,-9237.432583,-9257.637472,20.20488964,-146971.907,-146995.3127,23.40572822,-333577.88,-333579.4234,1.543372658,-9991.821429,-10016.82143,25,21110.49735,21080.49735,30,-191457.4637,-191472.6289,15.16519174,223620.0658,223581.0658,39,179037.6832,179008.7486,28.93460376,0,0,0,0,0,0,165856.5,165817.5,39
VULAS-M,CVE-2014-4172,https://github.com/apereo/java-cas-client,ab6cbdc3daa451b4fef89c0bd0f4e6568f3aa9ef,CWE-74,HIGH,2014,apereo,java-cas-client,6/29/14 19:11,"Merge pull request #73 from battags/CASC-228

CASC-228 URL Encode Paramaters Passed to Server via Validate",fd962da5c4a30e445583413c4e612baed6b11bd4,java,7.5,228.3969869,228.991526,-0.594539045,1570.813623,1572.011714,-1.198090593,2059.868147,2060.153134,-0.284987277,-2069.357143,-2070.357143,1,1833.27027,1832.27027,1,-149.0808335,-146.3163832,-2.764450291,-4764.289474,-4758.644737,-5.644736842,3364.245279,3363.298404,0.946874551,0,0,0,0,0,0,438.5,437.5,1
VULAS-M,PRIMEFACES-1194,https://github.com/primefaces/primefaces,afcec249b82cad60978e8ecb3926822d3f51b25a,CWE-79,,2018,primefaces,primefaces,11/7/17 21:15,Fix #1194: XSS in DialogFramework.,492d3dfe4346ea8132fda8fa4e12a9eb43d7124c,java,,-756.6908669,-756.7727216,0.081854673,-138626.523,-138624.1268,-2.396181186,-303228.911,-303222.2198,-6.691186676,-42081.92857,-42083.92857,2,-2117.870429,-2115.32088,-2.54954955,109499.0664,109496.0664,3,147611,147608,3,99210.25796,99208.8025,1.455464145,0,0,0,0,0,0,122168,122165,3
VULAS-M,CVE-2012-0022,https://github.com/apache/tomcat55,b05497eff4311a9657de6dfc53511d0309eb9db4,CWE-189,MEDIUM,2012,apache,tomcat55,1/6/12 14:02,"* Fix https://issues.apache.org/bugzilla/show_bug.cgi?id=52384
  Do not fail in Parameter parsing when debug logging is enabled.
  Also do not flag extra '&' as errors.
      http://svn.apache.org/viewvc?rev=1224659&view=rev



git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@1228191 13f79535-47bb-0310-9956-ffa450edef68",9bc34aaf471717dde9996806c57f17197d772197,java,5,-34812.2145,-34759.5196,-52.69490347,-143541.5912,-143443.3167,-98.27449143,-242674.0236,-242371.4029,-302.6206801,-226116.7143,-226129.7143,13,17684.10678,17707.05273,-22.94594595,-141100.4461,-141050.686,-49.76010524,101604.9605,101706.5658,-101.6052632,149437.0629,149419.8054,17.25745111,0,0,0,0,0,0,136584.5,136566.5,18
VULAS-M,CVE-2016-4468,https://github.com/cloudfoundry/uaa,b384a650a122e42d75e8cbb5624d0274a65cd848,CWE-89,MEDIUM,2016,cloudfoundry,uaa,6/17/16 2:01,"Enable processing of the sorting parameter
[#121682941]",4e7d8dd214069fa5d643ee64ed6e42bacd52acc2,java,6.5,9516.012886,9497.157656,18.85522994,2745.691946,2774.453542,-28.76159614,-2696.058247,-2693.696229,-2.362017118,8974.178571,8929.178571,45,2422.229995,2412.175941,10.05405405,9997.92617,10032.09523,-34.16905844,13325.17105,13250.17105,75,29938.48937,29889.69845,48.79091704,0,0,0,0,0,0,30452.5,30377.5,75
VULAS-M,CVE-2012-0391,https://github.com/apache/struts,b4265d369dc29d57a9f2846a85b26598e83f3892,CWE-20,HIGH,2012,apache,struts,8/12/11 8:38,"WW-3668 - Vulnerability: User input is evaluated as an OGNL expression when there's a conversion error

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/trunk@1157009 13f79535-47bb-0310-9956-ffa450edef68",481ef2feaf80bfe9f59ea176dfeb505a5be59428,java,9.3,-18868.64918,-18870.8726,2.223425519,-129904.9135,-129907.9135,3,-355694.4704,-355697.4704,3,-240011.5357,-240013.5357,2,4197.834923,4194.834923,3,100330.2931,100325.2931,5,99169.65789,99171.30263,-1.644736842,176852.6419,176849.7629,2.878992032,0,0,0,0,0,0,156374,156369,5
VULAS-M,NIFI-4436,https://github.com/apache/nifi,b6117743d4c1c1a37a16ba746b9edbbdd276d69f,,,2018,apache,nifi,1/4/18 21:09,"NIFI-4436: Ensure that on save, we assign a Versioned Component Identifier to inner process groups that are tracking to remote flows, if they don't have one. This would occur, for instance, if a Process Group was imported into an existing group (or copied/moved into it) and then the existing group was saved.

NIFI-4436: Fixed a bug that caused a flow not to successfully change version if a connection is added to an existing component and that component is running at time of version change

NIFI-4436: Fixed bug with ordering of controller services being enabled and disabled

NIFI-4436: Fixed bug that prevented local input and output ports from being stopped and started as needed

NIFI-4436: Fixed bugs around referencing controller services that are at a higher level than the versioned flow

NIFI-4436: Ensure that we clear components from FlowController's cache when removed and that they are added to cache when created.

NIFI-4436: Fixed error message coming back if component is invalid when trying to be restarted/re-enabled

NIFI-4436: Addressed issue with children of a removed process group not being considered 'affected components' and as a result not being stopped/disabled/restarted/re-enabled

This closes #2219.

Signed-off-by: Matt Gilman <matt.c.gilman@gmail.com>",c5b0931e558f7043b29ae1d2edc38dbd5607d289,java,,-1910.807649,-1812.756248,-98.05140055,-241128.2155,-240577.7579,-550.4575819,-298174.0473,-297442.0552,-731.9920888,-235094.75,-234762.5,-332.25,-63302.54107,-62889.42819,-413.1128776,25420.98789,25725.7082,-304.7203053,200018.8158,199630.8158,388,241860.6737,241532.1548,328.5188481,0,0,0,0,0,0,351291,350655.5,635.5
VULAS-M,CVE-2017-7674,https://github.com/apache/tomcat,b94478d45b7e1fc06134a785571f78772fa30fed,CWE-345,MEDIUM,2017,apache,tomcat,5/22/17 14:55,"BZ61101: CORS filter should set Vary header in response. Submitted by Rick Riemer.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1795813 13f79535-47bb-0310-9956-ffa450edef68",5edb50d61386cb3aca1d403e147440e52ab87ebd,java,4.3,-8342.552315,-8343.393642,0.841326829,-143937.0952,-143934.699,-2.396181186,-324691.5353,-324690.9653,-0.569974555,-11263.5,-11266.5,3,20313.70005,20316.2496,-2.54954955,-187306.8913,-187309.8913,3,221752.9605,221749.9605,3,177553.338,177551.4091,1.928973584,0,0,0,0,0,0,164153.5,164150.5,3
VULAS-M,CVE-2013-4286,https://github.com/apache/tomcat,bcce3e4997a4ed06fe03e2517443f3ad8ade2dfa,CWE-20,MEDIUM,2013,apache,tomcat,9/11/13 13:41,"Better adherence to RFC2616 for content-length headers

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1521829 13f79535-47bb-0310-9956-ffa450edef68",7960a66affb955dcdb49a3d78d646cdf7a98eb52,java,5.8,-20467.51977,-20444.9759,-22.54387319,-164844.1591,-164778.6428,-65.51632762,-354766.3712,-354564.6241,-201.7471201,-25156.35714,-25166.35714,10,23552.1089,23540.1089,12,-179608.021,-179590.2814,-17.73965558,192906.6579,192893.6579,13,170628.444,170616.8796,11.56437132,0,0,0,0,0,0,132612.5,132599.5,13
VULAS-M,CVE-2016-6794,https://github.com/apache/tomcat,c1660182010b4255c21c874d69c124370a67784a,CWE-200,MEDIUM,2016,apache,tomcat,7/28/16 19:45,"Provide a mechanism that enables the container to check if a component (typically a web application) has been granted a given permission when running under a SecurityManager without the current execution stack having to have passed through the component. Use this new mechanism to extend SecurityManager protection to the system property replacement feature of the digester.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1754445 13f79535-47bb-0310-9956-ffa450edef68",b93fa63eade1deee9594d7ad3e372ea835ff99c1,java,5,-10727.1251,-10737.96096,10.83585568,-157250.0968,-157272.0968,22,-339643.8016,-339665.8016,22,-22095.82143,-22114.82143,19,21942.48967,21920.48967,22,-174394.9537,-174333.0935,-61.86015265,221544.4737,221512.4737,32,178133.9591,178112.7404,21.21870943,0,0,0,0,0,0,164492.5,164460.5,32
VULAS-M,CVE-2016-8745,https://github.com/apache/tomcat,cbc9b18a845d3c8c053ac293dffda6c6c19dd92b,CWE-388,MEDIUM,2016,apache,tomcat,11/29/16 8:34,"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=60409
When unable to complete sendfile request, ensure the Processor will be added to the cache only once. Patch by markt.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1771853 13f79535-47bb-0310-9956-ffa450edef68",167e1e4ec99d26d34abb21583c72c5586fd6d1fd,java,5,-8939.29822,-8948.589341,9.291120978,-153495.3762,-153522.6747,27.29846984,-331656.9355,-331740.9968,84.06130002,-14842.17857,-14837.17857,-5,22770.11659,22763.74271,6.373873874,-178716.0353,-178711.0353,-5,222314.3421,222319.3421,-5,178565.0847,178569.9071,-4.82243396,0,0,0,0,0,0,165668,165673,-5
VULAS-M,CVE-2018-1000613,https://github.com/bcgit/bc-java,cd98322b171b15b3f88c5ec871175147893c31e6,CWE-502,HIGH,2018,bcgit,bc-java,3/3/18 4:54,added full filtering for BDS data.,0a702f116d8b670e03fa48afdf057f7c81b97f9f,java,7.5,-105546.9964,-105870.1724,323.1760166,-227792.354,-228171.2059,378.8519047,-195593.7302,-195690.2597,96.52949341,-843206.1071,-842907.4643,-298.6428571,-40796.21145,-40823.21145,27,-155502.1446,-158802.2129,3300.068325,-204613.0789,-204271.6842,-341.3947368,287701.1621,287675.8141,25.34803729,0,0,0,0,0,0,324332.5,324288.5,44
VULAS-M,CVE-2016-6637,https://github.com/cloudfoundry/uaa,cded6164a3b90e791688a954069aea3cfde59b69,CWE-352,MEDIUM,2016,cloudfoundry,uaa,8/30/16 17:50,"Implement approvals csrf tokens
[#129374221] https://www.pivotaltracker.com/story/show/129374221",3da1c165f595db24c526ba0446b487178e81182a,java,6.8,9520.83729,9522.33729,-1.5,3047.592567,3047.592567,0,-1309.605413,-1309.605413,0,10515.28571,10515.28571,0,1605.364335,1605.364335,0,9967.807381,9972.807381,-5,10308.21053,10313.21053,-5,30386.21779,30386.21779,0,0,0,0,0,0,0,30687.5,30692.5,-5
VULAS-M,CVE-2014-0119,https://github.com/apache/tomcat,ce70ee6b8fe437a498a375215011056702b0c481,CWE-264,MEDIUM,2014,apache,tomcat,4/17/14 9:56,"Small optimisation. The resolver and the factory are only used when running under a security manager so only load them in this case.
Also avoid a possible memory leak when creating these objects.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1588193 13f79535-47bb-0310-9956-ffa450edef68",804fec853b560598d83b50686575bfedcf43d04a,java,4.3,-21236.04257,-21240.92544,4.882868345,-165587.9123,-165574.0577,-13.85458613,-358873.8988,-358884.8988,11,-38942.71429,-38951.71429,9,25418.6399,25407.6399,11,-186270.1711,-186269.2537,-0.91740413,197687.0395,197676.0395,11,174951.5915,174940.9908,10.60067371,0,0,0,0,0,0,139257,139246,11
VULAS-M,CVE-2017-7675,https://github.com/apache/tomcat,cf181edc9a8c239cde704cffc3c503425bdcae2b,CWE-22,MEDIUM,2017,apache,tomcat,5/24/17 19:35,"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=61120
Do not ignore path parameters when processing HTTP/2 requests.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1796090 13f79535-47bb-0310-9956-ffa450edef68",ffc9baa175cdb3d4831b6926bd970e33f845b601,java,5,-8330.468237,-8336.189866,5.721628886,-143907.6724,-143918.5917,10.91938794,-324695.257,-324728.8816,33.62452001,-11220.5,-11218.5,-2,20364.70005,20366.70005,-2,-187459.0062,-187479.6076,20.6013545,221795.0263,221796.0263,-1,177602.5269,177604.4558,-1.928973584,0,0,0,0,0,0,164215.5,164216.5,-1
VULAS-M,CVE-2018-1335,https://github.com/apache/tika,d1bc09386405d28d6b0f0a29ce8c3e7efd72d6c7,NVD-CWE-noinfo,HIGH,2018,apache,tika,4/17/18 0:13,"fix potential resource leak, continued",5b12e7f866f66e737d3b609b3f598fa792a564c8,java,9.3,594.6398237,612.0454909,-17.40566717,-27035.62547,-26879.51867,-156.1067969,-58948.01027,-58924.88096,-23.12930835,17759.5,17666.5,93,-5462.99576,-5498.928193,35.93243243,14775.63909,14967.85292,-192.2138244,-19874.57895,-19766.01316,-108.5657895,49458.46959,49355.94298,102.526615,0,0,0,0,0,0,35274,35199.5,74.5
VULAS-M,CVE-2013-4322,https://github.com/apache/tomcat,d6a9898125f34e593de426e8c7dabb0f224fc00f,CWE-20,MEDIUM,2013,apache,tomcat,9/11/13 13:44,"Add support for limiting the size of chunk extensions when using
chunked encoding

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1521834 13f79535-47bb-0310-9956-ffa450edef68",d0f94a5bb7eb4cb74c7c7c936c67d557baef4055,java,4.3,-20454.93215,-20469.72976,14.79761452,-164855.1305,-164854.9419,-0.188543557,-354809.5551,-354796.4815,-13.07356003,-25026.14286,-25148.35714,122.2142857,23574.1089,23561.1089,13,-179651.4052,-179632.9011,-18.50410588,192931.6579,192915.6579,16,170649.6453,170637.1173,12.52806893,0,0,0,0,0,0,132637.5,132621.5,16
VULAS-M,CVE-2013-2115,https://github.com/apache/struts,d934c6e7430b7b98e43a0a085a2304bd31a75c3d,CWE-94,HIGH,2013,apache,struts,5/27/13 14:11,"Merged from STRUTS_2_3_14_X
Disable eval expressions [from revision 1469249]
WW-4063
Improved security  by making static method attribute immutable [from revision 1486054]
WW-4063
Skipping unneeded translation for included parameters [from revision 1486076]
WW-4063
Testcase modification after refactoring [from revision 1486164]
WW-4063
Testcases for double parameter evaluation problems [from revision 1486576]

git-svn-id: https://svn.apache.org/repos/asf/struts/struts2/trunk@1486633 13f79535-47bb-0310-9956-ffa450edef68",eb2a9eb8ff95a124a3e4d585dff3b889d710e685,java,9.3,-17747.5657,-17740.602,-6.96369761,-128620.3951,-128611.3951,-9,-353083.3171,-353074.3171,-9,-234117.75,-234110.75,-7,4030.603604,4039.603604,-9,100559.5151,100568.5151,-9,96941.31579,96950.31579,-9,178369.8707,178378.5077,-8.636976096,0,0,0,0,0,0,158444.5,158453.5,-9
VULAS-M,CVE-2018-11039,https://github.com/spring-projects/spring-framework,dac97f1b7dac3e70ff603fb6fc9f205b95dd6b01,NVD-CWE-noinfo,MEDIUM,2018,spring-projects,spring-framework,5/18/18 12:35,"Restrict HTTP methods on Reactive HiddenHttpMethodFilter

This commit restricts the allowed HTTP methods on HiddenHttpMethodFilter
(Reactive variant) to the following: PUT, DELETE, PATCH.

This filter is meant to be used to simulate those methods from HTML
forms sent by browsers, so no other methods are allowed.

Issue: SPR-16836
(Cherry-picked from a5cd01a4c8)",82f421bff80535457816bd5cc0c93134e8ed9ed2,java,4.3,25798.20895,25991.55863,-193.3496762,29154.30723,29210.30723,-56,-36102.09447,-36046.09447,-56,40430.75,40615.5,-184.75,60354.29094,60403.46661,-49.17567568,-31157.93207,-30302.15331,-855.7787611,-203909.7237,-203518.7237,-391,171982.4916,172031.2839,-48.79232541,0,0,0,0,0,0,227230,227522,-292
