Dataset,Code,Project,sha,owner,project,sha-p,sha-reg,sha-reg-p,main_fix,main_prev,diff,Write Short Units of Code-fix,Write Short Units of Code-prev,Write Short Units of Code-diff,Write Simple Units of Code-fix,Write Simple Units of Code-prev,Write Simple Units of Code-diff,Write Code Once-fix,Write Code Once-prev,Write Code Once-diff,Keep Unit Interfaces Small-fix,Keep Unit Interfaces Small-prev,Keep Unit Interfaces Small-diff,Separate Concerns in Modules-fix,Separate Concerns in Modules-prev,Separate Concerns in Modules-diff,Couple Architecture Components Loosely-fix,Couple Architecture Components Loosely-prev,Couple Architecture Components Loosely-diff,Keep Architecture Components Balanced-fix,Keep Architecture Components Balanced-prev,Keep Architecture Components Balanced-diff,Keep Your Codebase Small-fix,Keep Your Codebase Small-prev,Keep Your Codebase Small-diff,Automate Tests-fix,Automate Tests-prev,Automate Tests-diff,Write Clean Code-fix,Write Clean Code-prev,Write Clean Code-diff
SECBENCH,CVE-2008-3790,https://github.com/josh/rails,ebfa43c423ac16bb699424d8d3db11855dd79a91,josh,rails,76797b443929005f43512a147e97f02f3145ed81,67ca9224d709e28bfd5802b1f44969d621b0ea8f,e64236882919a6696ff64a4e3e736955b4d09753,1600.9850377447242,1600.2804970116622,0.7045407330620037,4018.286144747561,4018.484235340387,-0.19809059282579256,3153.3009946796215,3155.6465880175797,-2.3455933379582348,14516.285714285716,14514.285714285716,2.0,13062.749072602013,13063.023847376788,-0.27477477477441425,1814.1702983840878,1812.1702983840878,2.0,-54104.14473684211,-54106.14473684211,2.0,23779.20288959035,23777.33902355417,1.8638660361793882,0.0,0.0,0.0,0.0,0.0,0.0,9770.0,9768.0,2.0
SECBENCH,,https://github.com/nextcloud/server,ec1596054f9c9da9aae958b02e441185bd1b9f79,nextcloud,server,98d0d48b54764162cfa9315e3c1f42915801d16f,521277b8b642ee67c7f89682a6bead2faad41c72,9c8d1190c0295e4ded8e9812d842af5c65679926,1321.0482918227488,1321.0482918227488,0.0,-166680.95827649947,-166680.95827649947,0.0,-39757.97571131159,-39757.97571131159,0.0,29459.678571428572,29459.678571428572,0.0,22730.963169051407,22730.963169051407,0.0,24180.160299097424,24180.160299097424,0.0,4639.17105263158,4639.17105263158,0.0,70641.44381382957,70641.44381382957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67998.0,67998.0,0.0
SECBENCH,,https://github.com/WordPress/WordPress,ec1ca2236fc693ada675688d7e9ae19bd7d7a49f,WordPress,WordPress,60de32b047a658529d049e7e541ba7105cbdbcee,babd1e1a7f3b4dd4261526020c62fe4a1c4193e2,5fb4d6ab00e4234f3bf7b1126996519484f9a707,-26620.509170678706,-26630.409170678704,9.899999999997817,-74958.8217906353,-74958.8217906353,0.0,-141669.0319222762,-141669.0319222762,0.0,9775.607142857145,9775.607142857145,0.0,-49.11685214626292,-49.11685214626292,0.0,-65121.167228942955,-65121.167228942955,0.0,-75550.1842105263,-75550.1842105263,0.0,43432.12315488281,43432.12315488281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37935.5,37836.5,99.0
VULAS,CVE-2017-15717,https://github.com/apache/sling-org-apache-sling-xss,ec6764d165abc4df8cffd8439761bb2228887db9,apache,sling-org-apache-sling-xss,11011d55eb929415b781c1bd79a11bb8d0f599e8,dc8a22bfa06a6e1ae2794f87c74b9325ee7abb07,d07bb42dba0d5fbbf09ddae883b51af3c4c7b2ae,414.80535151339336,415.3973755841814,-0.5920240707880566,281.52793220100307,275.53747923687723,5.990452964125836,220.48716169326858,203.7591950034698,16.727966689798762,587.0,592.0,-5.0,412.51351351351354,417.51351351351354,-5.0,848.0,853.0,-5.0,848.0,853.0,-5.0,399.5249077261486,403.1635680879533,-3.638660361804682,0.0,0.0,0.0,0.0,0.0,0.0,551.0,556.0,-5.0
SECBENCH,CVE-2017-7241,https://github.com/mantisbt/mantisbt,ecef0e9b523a460709e8feedfce72f05bb30b992,mantisbt,mantisbt,c83fe546e9f229542c88a9aede924bd5ce4663c6,c1b57471637b56d5c602fa6ea6d8a47959971f62,38c27ffb00222825579eaf715daea7a4771c253e,-71737.01923618265,-71723.73700320178,-13.282232980869594,-163673.43294568214,-163671.03676449647,-2.396181185671594,-299009.7402729586,-298883.685449919,-126.05482303956524,-131470.7857142857,-131472.7857142857,2.0,-90369.96952835187,-90371.96952835187,2.0,-90386.60448897896,-90385.62513794651,-0.9793510324525414,-74904.48684210525,-74893.19736842104,-11.28947368421359,76763.32743053601,76761.42993140288,1.8974991331342608,0.0,0.0,0.0,0.0,0.0,0.0,55681.5,55679.5,2.0
VULAS,CVE-2018-8037,https://github.com/apache/tomcat,ed4b9d791f9470e4c3de691dd0153a9ce431701b,apache,tomcat,332877b4a6bc1d6fff287bc380111db28cea3030,cc2f8dbe78df1558eada2df63b5e8b90f51b9358,b68bbb818913215b76f0951ff1669f601ba44b11,-19461.40788487109,-19462.652070792927,1.244185921837925,-156321.03363458774,-156317.4393628093,-3.5942717784491833,-326228.29516539443,-326227.4402035623,-0.854961832112167,-23536.07142857142,-23538.07142857142,2.0,28174.978537360894,28171.978537360894,3.0,-183697.48315059353,-183700.48315059353,3.0,183187.23684210525,183184.23684210525,3.0,164187.0891509701,164184.19805814116,2.8910928289406,0.0,0.0,0.0,0.0,0.0,0.0,119619.5,119616.5,3.0
SECBENCH,,https://github.com/bmizerany/sinatra,ed98aed36f448f6521b404991aee41161c6756e2,bmizerany,sinatra,01b1f4945e6e43aa670b7a68e6759fe1cb61b94a,91cafec437ed717923cc7bdd8f9307ecb3cfea09,0ab52943f5f0e15522bc152616b125576c628851,380.5906446529528,380.5906446529528,0.0,-1371.1559449123429,-1371.1559449123429,0.0,-250.12329400879017,-250.12329400879017,0.0,969.5357142857143,969.5357142857143,0.0,211.4504504504505,211.4504504504505,0.0,1481.0,1481.0,0.0,1481.0,1481.0,0.0,892.1995207144959,892.1995207144959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,392.0,0.0
VULAS,CVE-2016-1181,https://github.com/kawasima/struts1-forever,eda3a79907ed8fcb0387a0496d0cb14332f250e8,kawasima,struts1-forever,fdd9eb8f94ca75eb9effac9602b9d4ee0cb904b5,3b691cd3d3686572874d7c7165747c2ff996d970,b58f1f2433a51f1098231ee80ef3e07fbc3dd562,-20980.738273525345,-20980.738273525345,0.0,-32501.35528863541,-32501.35528863541,0.0,-74069.62257691417,-74069.62257691417,0.0,-106497.89285714284,-106497.89285714284,0.0,3868.0810810810835,3868.0810810810835,0.0,-2310.253850963209,-2310.253850963209,0.0,-34188.434210526306,-34188.434210526306,0.0,35636.09496784741,35636.09496784741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,256.0,0.0
SECBENCH,CVE-2010-3070,https://github.com/mantisbt/mantisbt,edb817991b99cd5538f102be26865fde7c6b7212,mantisbt,mantisbt,61e90d0653f1532010a00eddb70609395a42ec6c,432f58678e0b28a817521cec56ea770647d1ee25,509aedd9061d5137d202fd48131bf41a83e66121,-40435.92293232595,-40435.92293232595,0.0,-107849.15460172298,-107849.15460172298,0.0,-165549.37265787646,-165549.37265787646,0.0,-56210.392857142855,-56210.392857142855,0.0,-39439.041600423945,-39439.041600423945,0.0,-79573.31610627861,-79573.31610627861,0.0,-56223.5,-56223.5,0.0,56244.54850018535,56244.54850018535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44241.0,44241.0,0.0
VULAS-M,CVE-2014-0054,https://github.com/spring-projects/spring-framework,edba32b3093703d5e9ed42b5b8ec23ecc1998398,spring-projects,spring-framework,f053f60630b3251500bb7ad321853d8679947e29,637ce0f01c944ab627a8998ecfaa2becb98bb2a1,aeacf9278f099395788bd44d8fb85a09fccf3d53,25780.381791883065,25780.381791883065,0.0,26688.86469847597,26688.86469847597,0.0,-742.7669673837567,-742.7669673837567,0.0,33059.357142857145,33059.357142857145,0.0,54159.7927927928,54159.7927927928,0.0,2681.144366537017,2681.144366537017,0.0,-84356.8289473684,-84356.8289473684,0.0,111884.25483291986,111884.25483291986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114430.0,114430.0,0.0
VULAS,CVE-2013-1777,https://github.com/apache/geronimo,ee031c5e62b0d358250d06c2aa6722518579a6c5,apache,geronimo,67b5e07bf00e01e690e825ee5674666e85e7e204,50df3885d459ff7f8ee8e0fae2b54074b9af63bb,3b962adfaecbf0aa5f675071b15bc09ab33c9032,5948.794462735853,6302.51621156536,-353.7217488295073,-64814.13532344125,-64798.57827646139,-15.557046979862207,-124297.98806384455,-124295.98806384455,-2.0,-18834.67857142855,-18832.67857142855,-2.0,-123332.51112877582,-123330.51112877582,-2.0,33698.81237175695,33696.04792146595,2.764450290997047,69526.42105263159,69527.42105263159,-1.0,158727.52429046016,158729.44918206637,-1.9248916062060744,0.0,0.0,0.0,0.0,0.0,0.0,128814.5,132330.0,-3515.5
SECBENCH,CVE-2016-2105,https://github.com/openssl/openssl,ee1e3cac2e83abc77bcc8ff98729ca1e10fcc920,openssl,openssl,b7b8e948014d93e1eb6d954d0799ae68ab0e068b,ba8b48e98dd86851ca20733f819da5b76859e64a,199dc0d3e857fa4242d90d89a0df52e87b975c67,-327811.6277169922,-327790.10158633546,-21.526130656769965,-1158971.123024113,-1158945.123024113,-26.0,-1910063.0205412908,-1910037.0205412908,-26.0,-371077.0357142857,-371051.0357142857,-26.0,-456898.5249072602,-456872.5249072602,-26.0,22782.43165195937,22811.43165195937,-29.0,-55662.36842105258,-55633.36842105258,-29.0,301312.3637861208,301336.62509268813,-24.261306567350402,0.0,0.0,0.0,0.0,0.0,0.0,350461.0,350490.0,-29.0
SECBENCH,,https://github.com/pfsense/pfsense,ee3de7b191e3735b2d03a932809ed37e22e03177,pfsense,pfsense,034620d62ae1026679da444f860f0467ca572eb4,a91872083312de473db45172e390865d3b1b9010,2df8214afd84f64e9295f08f7464b03cb27cb287,-110493.36942401169,-110491.56265768223,-1.8067663294641534,-301386.6498693657,-301340.2016195489,-46.448249816778116,-711385.2610687022,-711383.8361323155,-1.424936386756599,-102909.32142857142,-102914.32142857142,5.0,31594.337307896134,31589.337307896134,5.0,-47370.007364141034,-47375.007364141034,5.0,-141047.26315789472,-141052.26315789472,5.0,93354.97134066198,93350.16581775316,4.805522908820421,0.0,0.0,0.0,0.0,0.0,0.0,74215.5,74210.5,5.0
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,ee92eb9bab8e2d546756c1d4aec81ec7c8e44b83,phpmyadmin,phpmyadmin,dba2af651a53d5037296a1dc827081a94ef1062c,3b929a38cd1ad8cab7f3f5021ea4a83b2461bc81,d48f2deec9faf5bcb04a73871a218be954848086,-278.92278423733484,-278.92278423733484,0.0,-4927.514712106372,-4927.514712106372,0.0,-9074.668239648392,-9074.668239648392,0.0,417.92857142857156,417.92857142857156,0.0,-779.027027027027,-779.027027027027,0.0,2976.0,2976.0,0.0,3134.0,3134.0,0.0,2577.553564979871,2577.553564979871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.5,2886.5,0.0
SECBENCH,,https://github.com/josh/rails,eede82ccb980d9d1c67cddc6972a7125ddab1949,josh,rails,26238ac1731208949312f4f91d75011a2da30d49,c0bfc3f412834ffe8327a15ae3a46602cc28e425,ad0ec07f0076a0eb460332c2a98746864bd15c4c,7848.538985844594,7841.952554851422,6.586430993172144,20208.28588405013,20208.28588405013,0.0,17719.580198935924,17719.580198935924,0.0,33370.42857142857,33371.42857142857,-1.0,14898.68680445151,14898.68680445151,0.0,17870.17228313549,17845.821131098495,24.35115203699388,-60785.14473684211,-60829.65789473684,44.51315789473301,32792.38085328643,32792.38085328643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411.0,2413.0,-2.0
VULAS,CVE-2016-7051,https://github.com/FasterXML/jackson-dataformat-xml,eeff2c312e9d4caa8c9f27b8f740c7529d00524a,FasterXML,jackson-dataformat-xml,48759e9822db9d7cbdf69faf519836e4c92ab5b1,a96d27d4c74707965b257b6ecced4d337357545e,3673c0645333dccf06933cbda4810197872cb7a6,443.79595522889485,448.74595522889484,-4.949999999999989,105.50075233593611,105.50075233593611,0.0,-2556.5082581540596,-2556.5082581540596,0.0,135.85714285714312,135.85714285714312,0.0,64.39136195018591,64.39136195018591,0.0,-1075.9924659172445,-1075.9924659172445,0.0,4678.0,4678.0,0.0,2566.7110192169876,2566.7110192169876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,569.5,-49.5
VULAS,CVE-2018-15531,https://github.com/javamelody/javamelody,ef111822562d0b9365bd3e671a75b65bd0613353,javamelody,javamelody,00dd8d51a6483cb3a5b4c8ae9c24197028401c58,de9257f77ff208bd7a424d8b095719b0b8cf1b44,40f57a90c4fa81cdfbd1946480ca7e0d21380994,3157.217898646983,3157.217898646983,0.0,3471.8523749617502,3471.8523749617502,0.0,15535.092528336803,15535.092528336803,0.0,10619.785714285716,10619.785714285716,0.0,-253.79226285108598,-253.79226285108598,0.0,-19954.675705048317,-19954.675705048317,0.0,-11585.723684210527,-11585.723684210527,0.0,22717.14002099549,22717.14002099549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11022.5,11022.5,0.0
VULAS,CVE-2018-1256,https://github.com/pivotal-cf/spring-cloud-sso-connector,ef647a2acf2363c6018e8543d665ac8862593372,pivotal-cf,spring-cloud-sso-connector,9531430217eb95f9c70e1728d0213b605ffbaa2c,3f9abf7be76f5c060b29873f26d1d2a451981df5,a50e0c3ac29c18427c93ff43e45070212bd2c9ea,50.535142709997785,50.535142709997785,0.0,36.43027591349739,36.43027591349739,0.0,53.0,53.0,0.0,59.0,59.0,0.0,39.351351351351354,39.351351351351354,0.0,93.0,93.0,0.0,93.0,93.0,0.0,38.5697998351291,38.5697998351291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,0.0
SECBENCH,CVE-2016-5703,https://github.com/phpmyadmin/phpmyadmin,ef6c66dca1b0cb0a1a482477938cfc859d2baee3,phpmyadmin,phpmyadmin,79a34ff94cf801b7a158171b19b9cf98060d3f96,79e30f11d820db01bbf8a0f10d6e41cc43225266,2f4458b73136bf5bc941a4fc1840871fe4472a6f,-585.9933119274648,-585.9933119274648,0.0,-2447.1508996978464,-2447.1508996978464,0.0,-4922.562387231089,-4922.562387231089,0.0,-863.0714285714284,-863.0714285714284,0.0,-2631.1674615792263,-2631.1674615792263,0.0,898.0,898.0,0.0,1428.0,1428.0,0.0,1349.019057804942,1349.019057804942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1329.0,0.0
VULAS,CVE-2018-1999045,https://github.com/jenkinsci/jenkins,ef9583a24abc4de157e1570cb32d7a273d327f36,jenkinsci,jenkins,e5046911c57e60a1d6d8aca9b21bd9093b0f3763,1205e9f6c492c53983a7f02926a53739b50b92fd,e3346be3744f7cf9c83bad972096bb028e318254,9150.335698516048,9157.785804362462,-7.450105846413862,9526.58029479026,9526.58029479026,0.0,-7514.5537358316,-7514.5537358316,0.0,43498.357142857145,43491.357142857145,7.0,25768.771595124537,25768.771595124537,0.0,-55184.38814897804,-55153.97919577705,-30.408953200989345,-43721.118421052626,-43659.026315789466,-62.09210526316019,56372.7082582508,56372.7082582508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62757.0,62746.0,11.0
VULAS,CVE-2018-11784,https://github.com/apache/tomcat,efb860b3ff8ebcf606199b8d0d432f76898040da,apache,tomcat,94155efccd19fc3338433c63cfa5430e2d1ae00a,56897bec89c3dc62e2e27752c0c48fe075fd6a07,632e68c830312d12eb5292fe15599f4f21ac70b5,-32405.138137140188,-32449.092011226247,43.95387408605893,-130063.03246013264,-130052.98175170609,-10.050708426555502,-265348.68605135323,-265350.68605135323,2.0,-166543.1071428571,-166544.1071428571,1.0,30312.51934287229,30310.51934287229,2.0,-187489.21753588706,-187941.15781501107,451.9402791240136,138895.90789473685,138907.19736842107,-11.28947368421359,157912.234581219,157910.29593737167,1.9386438473302405,0.0,0.0,0.0,0.0,0.0,0.0,98272.0,98270.0,2.0
SECBENCH,,https://github.com/mantisbt/mantisbt,f017e817762b3348d8c36f17324f07a62393656f,mantisbt,mantisbt,8bf42a625ee0d2372810acbde33be7a7fcc2aa17,28e1c57741afa0d45294a89a4a77e5a460e2df0d,964ca1bd7df247dc63898d9f2f6957655723ec16,-2422.672200591344,-2422.023406388012,-0.6487942033318177,-18292.774344998197,-18301.314651029847,8.54030603164938,-13972.717048346056,-13989.492667129307,16.775618783251048,-13439.964285714286,-13451.964285714286,12.0,7424.0270270270275,7409.0270270270275,15.0,-8878.156507928516,-8778.43665999488,-99.71984793363481,8719.0,8704.0,15.0,6336.363154046587,6325.447172961172,10.915981085414387,0.0,0.0,0.0,0.0,0.0,0.0,7877.5,7862.5,15.0
SECBENCH,CVE-2015-6834,https://github.com/php/php-src,f06a069c462d37c2e009f6d1d93b8c8e7b713393,php,php-src,e8429400d40e3c3aa4b22ba701991d698a2f3b2f,3fcc6565b77ba69a518716fcbae8b8c1b671f5b1,12a66e0d1c22601c244ed7ce1a89cf32bef05789,-525617.5736570166,-525366.2056072608,-251.3680497558089,-1192056.060087417,-1191804.9141648726,-251.14592254441231,-2717154.799120981,-2715277.168494101,-1877.6306268796325,-791493.4285714284,-791404.1785714284,-89.25,-1009517.6438791732,-1009040.445680975,-477.1981981982244,-185565.40963926195,-185611.40963926195,46.0,177328.65789473685,177282.65789473685,46.0,419954.94683335867,419911.4025832942,43.54425006447127,0.0,0.0,0.0,0.0,0.0,0.0,42328.0,42282.0,46.0
VULAS,CVE-2016-2192,https://github.com/tada/pljava,f0a41359ede67335c5ef3fe73a9f10da96d71760,tada,pljava,a27f51704c019880178af9776e76810cf9d82b5c,25fd6df0e1787a748ebf5000c76c01fbdc72e789,b15fd67c98180d20697b39b7a793c66cf3f9440d,6259.953515731296,6256.2617351404315,3.691780590864255,-7528.033494414776,-7532.033494414776,4.0,3686.453666435346,3682.453666435346,4.0,8870.392857142859,8867.392857142859,3.0,-802.4973502914678,-806.4973502914678,4.0,3073.6943671664217,3067.6943671664217,6.0,20969.0,20963.0,6.0,15490.025111274572,15486.107305365931,3.91780590864073,0.0,0.0,0.0,0.0,0.0,0.0,18840.5,18834.5,6.0
SECBENCH,,https://github.com/edx/edx-platform,f0e7dcd346f1b17505897bbe7b20365c88f51757,edx,edx-platform,1961189819282cc9341889fc928f06a340b71ae5,871d62f246aabb677dfed274a5489c449ab8a0f4,13a73fd7762e0e176fc8d6d51016cfbd982f05bf,-16608.892678071043,-16608.892678071043,0.0,-637862.813131024,-637862.813131024,0.0,51501.5137635901,51501.5137635901,0.0,-758000.357142857,-758000.357142857,0.0,30641.19448860626,30641.19448860626,0.0,287944.4761263359,287944.4761263359,0.0,284690.1052631579,284690.1052631579,0.0,284212.95385148044,284212.95385148044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290784.0,290784.0,0.0
VULAS,CVE-2016-3720,https://github.com/FasterXML/jackson-dataformat-xml,f0f19a4c924d9db9a1e2830434061c8640092cc0,FasterXML,jackson-dataformat-xml,c2ccf8d4eb1c9ae3372dd0e689c4fe34a8c65a00,6bb14cbf84f78df9fc8fbacadba5a7f1d12da399,d94a4d7118b0d764321e3c74c2c01cc42ed6e19d,482.629565484167,482.629565484167,0.0,504.2844508016536,504.2844508016536,0.0,-1454.9347675225538,-1454.9347675225538,0.0,105.28571428571468,105.28571428571468,0.0,359.96343402225784,359.96343402225784,0.0,-1652.090927210396,-1652.090927210396,0.0,5047.0,5047.0,0.0,2760.287750464994,2760.287750464994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-843.5,-843.5,0.0
VULAS,CVE-2014-3678,https://github.com/jenkinsci/monitoring-plugin,f0f6aeef2032696c97d4b015dd51fa2b841b0473,jenkinsci,monitoring-plugin,f574a976b9cb4c3aad7f8af5e7f1eaa12f6bd548,7e87dcf51f222f50d9258d8610c0ba242b575b9a,f6f691f4695322ebd878037b38c8a239e3d8f100,-5.422267927639074,-8.313360756583444,2.8910928289443705,10.0,6.0,4.0,10.0,6.0,4.0,9.0,7.0,2.0,10.0,6.0,4.0,16.0,12.0,4.0,16.0,12.0,4.0,7.2773207236092645,4.366392434165559,2.9109282894437056,0.0,0.0,0.0,0.0,0.0,0.0,-132.5,-136.5,4.0
SECBENCH,,https://github.com/pfsense/pfsense,f17f9f2891b459e3f119ced5857469b96c57dde9,pfsense,pfsense,35c9cd4463738ebfc07aa6099ebb8bd54e10434b,33300c73f2f3200523b967acda926457ad8eef05,b9056c39ef5692c659c73f18316f173931d8e947,-83856.68134604122,-83856.68134604122,0.0,-218719.75735761292,-218719.75735761292,0.0,-523483.7523941707,-523483.7523941707,0.0,-91111.28571428571,-91111.28571428571,0.0,25802.6653418124,25802.6653418124,0.0,-53920.546264009696,-53920.546264009696,0.0,-85308.39473684209,-85308.39473684209,0.0,63545.757664696444,63545.757664696444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44628.5,44628.5,0.0
SECBENCH,CVE-2016-10167,https://github.com/php/php-src,f1b2afc9d9e77edf41804f5dfc4e2069d8a12975,php,php-src,6477bb724e0c4e95dfc8f315cac4b7e7a692b0f8,9b2d3cce1946d913baba59ddd90fc7a8b3a192a4,756aaaf806e4fe291b98c6ca3f44b7526c733cc3,-173630.77730829484,-173630.77730829484,0.0,-1083286.74736887,-1083286.74736887,0.0,-1256223.8069396252,-1256223.8069396252,0.0,-402738.2857142857,-402738.2857142857,0.0,178100.06650768415,178100.06650768415,0.0,207917.79610980334,207917.79610980334,0.0,217278.6447368421,217278.6447368421,0.0,204885.05958550295,204885.05958550295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197759.5,197759.5,0.0
SECBENCH,,https://github.com/facebook/fresco,f1e1f24de3d65aa06d51f7dde92651a3cb29ed76,facebook,fresco,6f92497f95bdfaef08ea69ba08453bb3094eb27c,f6ecc72c0bbf9d9f104df56ff8c4c6b9ab155c06,3e1fde1e320cb44c39e6a4ac227109cc95f7f7bb,6347.639555164488,6345.659558522438,1.979996642050537,11411.30495162675,11409.30495162675,2.0,19409.96414526949,19407.96414526949,2.0,-4511.607142857141,-4514.607142857141,3.0,-8069.948595654477,-8071.948595654477,2.0,9821.260319238663,9818.260319238663,3.0,-27930.697368421046,-27933.697368421046,3.0,25770.119242442648,25768.31927602214,1.7999664205090085,0.0,0.0,0.0,0.0,0.0,0.0,37576.0,37573.0,3.0
SECBENCH,MDL-23872,https://github.com/moodle/moodle,f1f70bd4dde6cd1ea4bdb8ab28fa3d36a53b89d8,moodle,moodle,3fdc6226970bd9da9d202ba9800b8ed2a2689075,d747d41bf2820d336a3b26d45fb40f8dccc2abac,7ee33f817823ddbfd60013e4ecd764e374112a89,-307275.3426202171,-307288.84621887316,13.503598656039685,-1011641.0057026906,-1011638.609521505,-2.3961811856133863,-1743707.1468887348,-1743706.57691418,-0.5699745547026396,-203386.8571428571,-203515.1071428571,128.25,-260673.39613142548,-260675.39613142548,2.0,-280090.53837116103,-280092.53837116103,2.0,-145524.6578947368,-145526.6578947368,2.0,324126.17592943436,324124.423787134,1.75214230036363,0.0,0.0,0.0,0.0,0.0,0.0,248144.0,248142.0,2.0
SECBENCH,CVE-2013-0249,https://github.com/curl/curl,f206d6c055d1008f0edb6d5d5920f0f300b9983a,curl,curl,add37cc49f241212bc29d19f9f80700458df6794,8191800a0c8ff7b262535cbf1311d93ada2ee0c4,2165298fe6213609460345e466e3ca9d94324965,-57703.07606569849,-58128.82766738799,425.75160168949515,-197800.19759192545,-197789.39371422224,-10.803877703205217,-463695.34869303723,-463694.7787184825,-0.5699745547026396,-13185.57142857142,-13187.57142857142,2.0,-63621.990461049274,-63623.990461049274,2.0,11916.500018882414,11914.500018882414,2.0,5318.42105263158,5316.42105263158,2.0,65407.42644608446,65405.5365769316,1.889869152859319,0.0,0.0,0.0,0.0,0.0,0.0,78630.0,74371.0,4259.0
SECBENCH,CVE-2017-7620,https://github.com/mantisbt/mantisbt,f21b56fa9060dbae9438b0d0dfb21dff090c1dd2,mantisbt,mantisbt,2d541e9897d7629762fbc43f1bf42463458da033,2af57de570bd96199ec71a94d92e10c0ff6e6149,f78f5b8c76a7931c8e9ec1557c91e287e391eb86,-55410.895021676464,-55410.895021676464,0.0,-138958.36059981395,-138958.36059981395,0.0,-247127.18806384454,-247127.18806384454,0.0,3584.107142857145,3584.107142857145,0.0,-1632.400635930045,-1632.400635930045,0.0,-130743.05599055039,-130743.05599055039,0.0,-155712.9736842105,-155712.9736842105,0.0,61768.921614727646,61768.921614727646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54712.0,54712.0,0.0
SECBENCH,,https://github.com/openstack/nova,f21d8510bb3f55b2b76aab251b0427dbfa69c5d9,openstack,nova,937e8fae0237aed835ab2a55b4d4f0885a04f1d5,ddfffc48771d8992f4555719a6687a6ff07cb7c9,1597d382357fe4a8d5b5b885541fe2d4db931823,11244.608095621526,11243.914403161218,0.6936924603087391,-5238.4927276758635,-5238.739558399204,0.2468307233402811,4288.998241961602,4287.998241961602,1.0,-3754.8214285714203,-3757.8214285714203,3.0,-169209.44939056702,-169208.17461579226,-1.2747747747635003,29981.52674169279,29980.52674169279,1.0,97497.01315789473,97496.01315789473,1.0,85571.30636148044,85570.34149282594,0.9648686544969678,0.0,0.0,0.0,0.0,0.0,0.0,73310.0,73309.0,1.0
